time_ms,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,roll,pitch,yaw,thrust,motor_m1,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,rate_roll,rate_pitch,rate_yaw
1278,-0.0439,0.0198,-0.0033,-0.2003,-0.1713,0.0600,-3.24,0.81,6.38,49588,0.000,33.735,-56.678,17.444,0.006,-0.013,1.182,0.000,0.000,0.000
1287,-0.0469,0.0171,0.0049,-0.2060,-0.1698,0.1268,-2.99,1.34,6.59,49134,0.000,53.585,-58.122,17.106,0.005,-0.018,1.164,0.000,0.000,0.000
1297,-0.0490,0.0155,0.0063,-0.2077,-0.1630,0.1537,-2.30,2.12,6.73,47538,0.000,63.859,-60.068,14.364,-0.005,-0.020,1.127,0.000,0.000,0.000
1308,-0.0511,0.0139,0.0079,-0.2104,-0.1565,0.1764,-1.54,3.01,6.83,47007,0.000,68.864,-61.167,13.996,-0.005,-0.020,1.116,0.000,0.000,0.000
1318,-0.0514,0.0146,0.0081,-0.2364,-0.1840,0.1852,-0.62,4.07,6.88,46547,0.000,63.739,-57.873,14.177,-0.001,-0.022,1.114,0.000,0.000,0.000
1328,-0.0510,0.0144,0.0072,-0.2770,-0.2046,0.1846,0.01,4.67,7.03,46459,0.000,43.641,-46.625,15.574,0.002,-0.022,1.077,0.000,0.000,0.000
1338,-0.0495,0.0150,0.0028,-0.3324,-0.2359,0.1611,0.31,4.84,7.28,46586,0.000,29.641,-37.796,15.147,0.005,-0.025,1.064,0.000,0.000,0.000
1348,-0.0528,0.0126,0.0045,-0.3406,-0.2359,0.1755,0.52,5.19,7.48,47314,0.000,3.611,-36.179,16.882,0.003,-0.017,1.043,0.000,0.000,0.000
1358,-0.0595,0.0078,0.0107,-0.3127,-0.2019,0.2179,0.60,5.58,7.66,47005,0.000,-22.659,-33.017,15.456,0.006,-0.015,1.032,0.000,0.000,0.000
1368,-0.0634,0.0048,0.0142,-0.3134,-0.1882,0.2377,0.33,5.82,7.87,45921,0.000,-43.632,-23.750,14.075,0.006,-0.017,1.036,0.000,0.000,0.000
1378,-0.0663,0.0020,0.0167,-0.3283,-0.1779,0.2485,-0.13,6.12,8.05,45443,0.000,-57.045,-13.801,13.267,0.003,-0.013,1.034,0.000,0.000,0.000
1388,-0.0693,-0.0005,0.0136,-0.3256,-0.1625,0.2271,-0.75,6.31,8.23,45218,0.000,-62.655,-7.752,12.167,0.002,-0.010,1.019,0.000,0.000,0.000
1398,-0.0725,-0.0032,0.0161,-0.3382,-0.1495,0.2341,-1.39,6.50,8.35,45800,0.000,-67.164,-4.077,13.185,0.004,-0.009,1.005,0.000,0.000,0.000
1409,-0.0758,-0.0055,0.0185,-0.3517,-0.1384,0.2381,-2.14,6.46,8.54,45629,0.000,-59.781,-4.886,11.984,0.010,-0.005,0.993,0.000,0.000,0.000
1417,-0.0785,-0.0071,0.0201,-0.3739,-0.1376,0.2348,-2.78,6.63,8.65,45494,0.000,-51.062,-12.555,10.738,0.012,-0.001,0.987,0.000,0.000,0.000
1427,-0.0833,-0.0094,0.0237,-0.3752,-0.1226,0.2463,-3.38,6.61,8.79,45575,0.000,-45.843,-18.710,10.880,0.012,-0.006,0.985,0.000,0.000,0.000
1438,-0.0859,-0.0106,0.0264,-0.4060,-0.1245,0.2469,-3.91,6.73,8.94,45205,0.000,-25.580,-25.385,10.080,0.012,-0.009,0.976,0.000,0.000,0.000
1447,-0.0910,-0.0121,0.0299,-0.4059,-0.1163,0.2546,-4.26,6.65,9.12,45173,0.000,-13.486,-30.496,10.114,0.010,-0.008,0.972,0.000,0.000,0.000
1458,-0.0955,-0.0134,0.0328,-0.4135,-0.1089,0.2567,-4.49,7.01,9.23,44880,0.000,3.471,-40.426,10.023,0.011,-0.013,0.963,0.000,0.000,0.000
1467,-0.1027,-0.0143,0.0387,-0.3896,-0.1000,0.2790,-4.60,7.26,9.41,44787,0.000,22.800,-44.602,10.131,0.005,-0.013,0.952,0.000,0.000,0.000
1478,-0.1057,-0.0154,0.0405,-0.4130,-0.0948,0.2693,-4.53,7.70,9.56,44108,0.000,36.331,-49.739,10.282,0.010,-0.006,0.943,0.000,0.000,0.000
1487,-0.1107,-0.0167,0.0437,-0.4153,-0.0828,0.2716,-4.23,8.07,9.73,44353,0.000,41.851,-52.884,9.924,0.007,-0.010,0.932,0.000,0.000,0.000
1498,-0.1145,-0.0181,0.0461,-0.4339,-0.0705,0.2651,-3.89,8.52,9.91,44254,0.000,39.539,-57.787,11.158,0.003,-0.018,0.930,0.000,0.000,0.000
1508,-0.1198,-0.0186,0.0497,-0.4366,-0.0642,0.2685,-3.48,9.02,10.08,44418,0.000,33.293,-60.247,11.433,0.008,-0.021,0.930,0.000,0.000,0.000
1518,-0.1247,-0.0195,0.0529,-0.4450,-0.0555,0.2679,-2.98,9.55,10.13,44322,0.000,27.651,-58.318,9.880,0.014,-0.022,0.931,0.000,0.000,0.000
1527,-0.1300,-0.0198,0.0567,-0.4499,-0.0517,0.2702,-2.74,9.95,10.38,44345,0.000,23.496,-54.333,9.434,0.014,-0.030,0.925,0.000,0.000,0.000
1537,-0.1356,-0.0188,0.0625,-0.4617,-0.0673,0.2803,-2.55,10.42,10.58,44260,0.000,15.189,-51.011,8.313,0.008,-0.030,0.906,0.000,0.000,0.000
1548,-0.1403,-0.0194,0.0652,-0.4774,-0.0653,0.2721,-2.37,10.81,10.75,44008,0.000,6.483,-47.477,6.677,0.010,-0.022,0.884,0.000,0.000,0.000
1558,-0.1465,-0.0201,0.0701,-0.4722,-0.0560,0.2801,-2.12,11.31,10.68,44210,0.000,4.663,-39.850,3.799,0.013,-0.026,0.878,0.000,0.000,0.000
1567,-0.1519,-0.0211,0.0739,-0.4801,-0.0464,0.2795,-2.08,11.59,10.81,43959,0.000,7.647,-36.102,2.629,0.014,-0.016,0.882,0.000,0.000,0.000
1578,-0.1578,-0.0213,0.0785,-0.4825,-0.0444,0.2841,-2.08,11.76,10.99,43924,0.000,6.692,-35.044,1.972,0.016,-0.010,0.882,0.000,0.000,0.000
1587,-0.1635,-0.0203,0.0804,-0.4775,-0.0613,0.2727,-2.10,12.13,11.11,43735,0.000,0.527,-35.988,1.556,0.015,-0.011,0.885,0.000,0.000,0.000
1598,-0.1698,-0.0212,0.0852,-0.4735,-0.0508,0.2782,-2.08,12.34,11.20,43979,0.000,-6.395,-39.717,1.471,0.016,-0.008,0.888,0.000,0.000,0.000
1608,-0.1743,-0.0225,0.0876,-0.4956,-0.0423,0.2620,-2.09,12.70,11.23,43740,0.000,-4.623,-43.941,0.252,0.011,-0.010,0.889,0.000,0.000,0.000
1618,-0.1805,-0.0227,0.0922,-0.4980,-0.0392,0.2636,-2.24,13.16,11.34,44137,0.000,-6.335,-45.488,-0.317,0.011,-0.013,0.893,0.000,0.000,0.000
1627,-0.1866,-0.0228,0.0967,-0.5032,-0.0386,0.2642,-2.32,13.63,11.37,44040,0.000,-3.113,-51.303,-0.743,0.015,-0.015,0.897,0.000,0.000,0.000
1637,-0.1925,-0.0236,0.1051,-0.5471,-0.0332,0.2780,-2.41,14.01,11.45,43992,0.000,-2.121,-49.111,-0.717,0.017,-0.018,0.894,0.000,0.000,0.000
1647,-0.1979,-0.0241,0.1076,-0.5690,-0.0323,0.2629,-2.47,14.45,11.52,43710,0.000,-1.746,-52.656,-1.356,0.014,-0.019,0.890,0.000,0.000,0.000
1658,-0.2043,-0.0246,0.1114,-0.5802,-0.0281,0.2588,-2.48,14.95,11.52,44123,0.000,4.045,-51.073,-2.304,0.017,-0.015,0.886,0.000,0.000,0.000
1667,-0.2105,-0.0249,0.1147,-0.5961,-0.0254,0.2511,-2.46,15.39,11.53,44245,0.000,4.295,-51.207,-1.278,0.020,-0.016,0.882,0.000,0.000,0.000
1678,-0.2167,-0.0251,0.1175,-0.6159,-0.0267,0.2402,-2.46,15.84,11.61,44475,0.000,9.297,-50.012,-1.536,0.023,-0.023,0.876,0.000,0.000,0.000
1688,-0.2229,-0.0252,0.1188,-0.6284,-0.0275,0.2232,-2.39,16.35,11.61,44818,0.000,11.924,-49.114,-2.483,0.026,-0.028,0.880,0.000,0.000,0.000
1697,-0.2296,-0.0257,0.1217,-0.6448,-0.0239,0.2155,-2.30,16.71,11.68,45310,0.000,13.694,-47.678,-2.629,0.026,-0.028,0.880,0.000,0.000,0.000
1707,-0.2362,-0.0259,0.1238,-0.6690,-0.0255,0.2007,-2.17,16.98,11.76,45569,0.000,13.669,-48.671,-3.521,0.027,-0.026,0.876,0.000,0.000,0.000
1717,-0.2435,-0.0261,0.1274,-0.6821,-0.0230,0.1982,-2.09,17.19,11.92,46039,0.000,15.652,-50.734,-3.891,0.026,-0.026,0.873,0.000,0.000,0.000
1727,-0.2511,-0.0262,0.1312,-0.6948,-0.0216,0.1969,-1.89,17.56,11.88,46144,0.000,14.280,-48.348,-4.854,0.029,-0.028,0.876,0.000,0.000,0.000
1737,-0.2566,-0.0269,0.1282,-0.6692,-0.0119,0.1663,-1.80,17.96,11.98,46265,0.000,12.273,-48.552,-4.465,0.027,-0.027,0.880,0.000,0.000,0.000
1747,-0.2639,-0.0265,0.1314,-0.6796,-0.0148,0.1634,-1.66,18.45,11.95,46917,0.000,12.684,-48.212,-4.604,0.026,-0.028,0.886,0.000,0.000,0.000
1758,-0.2710,-0.0270,0.1340,-0.6966,-0.0099,0.1560,-1.60,18.85,12.05,47096,0.000,7.893,-47.588,-3.969,0.024,-0.028,0.889,0.000,0.000,0.000
1767,-0.2781,-0.0271,0.1355,-0.7229,-0.0127,0.1394,-1.49,19.07,12.11,47387,0.000,3.020,-46.577,-4.603,0.028,-0.030,0.889,0.000,0.000,0.000
1778,-0.2856,-0.0275,0.1381,-0.7421,-0.0088,0.1319,-1.41,19.49,12.06,47953,0.000,3.563,-40.192,-5.216,0.029,-0.029,0.896,0.000,0.000,0.000
1787,-0.2898,-0.0280,0.1299,-0.7252,-0.0090,0.0699,-1.38,19.80,12.07,48289,0.000,0.360,-40.449,-5.124,0.033,-0.029,0.901,0.000,0.000,0.000
1798,-0.2973,-0.0279,0.1311,-0.7480,-0.0134,0.0579,-1.31,20.06,12.00,49744,0.000,0.206,-35.240,-5.841,0.032,-0.028,0.908,0.000,0.000,0.000
1807,-0.3050,-0.0278,0.1336,-0.7627,-0.0140,0.0559,-1.27,20.16,12.03,50229,0.000,-0.233,-31.272,-4.772,0.035,-0.032,0.915,0.000,0.000,0.000
1817,-0.3137,-0.0274,0.1372,-0.7745,-0.0171,0.0605,-1.29,20.29,12.10,50397,0.000,-0.505,-28.181,-4.346,0.032,-0.024,0.923,0.000,0.000,0.000
1827,-0.3217,-0.0272,0.1397,-0.7922,-0.0209,0.0584,-1.27,20.40,12.11,50391,0.000,2.394,-25.959,-4.713,0.036,-0.027,0.928,0.000,0.000,0.000
1837,-0.3245,-0.0279,0.1288,-0.7635,-0.0165,-0.0077,-1.26,20.65,12.07,50592,0.000,0.911,-19.969,-4.078,0.035,-0.031,0.933,0.000,0.000,0.000
1847,-0.3320,-0.0278,0.1312,-0.7742,-0.0162,-0.0038,-1.19,20.71,12.02,52093,0.000,4.473,-21.744,-3.752,0.035,-0.029,0.938,0.000,0.000,0.000
1858,-0.3399,-0.0280,0.1311,-0.8050,-0.0208,-0.0184,-1.01,20.70,11.76,52121,0.000,0.511,-21.254,-1.316,0.034,-0.031,0.948,0.000,0.000,0.000
1867,-0.3479,-0.0278,0.1338,-0.8194,-0.0234,-0.0119,-0.76,20.49,11.51,52748,0.000,1.127,-20.510,-1.238,0.037,-0.033,0.963,0.000,0.000,0.000
1878,-0.3561,-0.0267,0.1382,-0.8256,-0.0342,0.0064,-0.78,20.47,11.60,52730,0.000,2.380,-17.761,-0.659,0.039,-0.032,0.973,0.000,0.000,0.000
1888,-0.3570,-0.0258,0.1245,-0.7782,-0.0478,-0.0727,-1.04,20.39,12.17,52384,0.000,-1.559,-9.720,-1.898,0.043,-0.028,0.977,0.000,0.000,0.000
1898,-0.3641,-0.0261,0.1268,-0.7859,-0.0456,-0.0628,-0.78,20.33,11.73,54000,0.000,-3.917,-7.946,-4.533,0.042,-0.027,0.988,0.000,0.000,0.000
1907,-0.3715,-0.0276,0.1299,-0.7952,-0.0232,-0.0478,-0.78,20.16,11.79,53896,0.000,-6.322,-10.489,-2.875,0.042,-0.030,1.001,0.000,0.000,0.000
1918,-0.3790,-0.0262,0.1329,-0.8023,-0.0433,-0.0333,-0.39,19.96,10.98,53586,0.000,-7.464,-13.454,-3.922,0.049,-0.029,1.000,0.000,0.000,0.000
1927,-0.3872,-0.0266,0.1325,-0.8348,-0.0487,-0.0423,-0.78,19.79,11.58,53392,0.000,-9.697,-13.169,-1.673,0.053,-0.025,1.004,0.000,0.000,0.000
1937,-0.3854,-0.0244,0.1177,-0.7688,-0.0792,-0.1156,-0.89,19.67,11.66,53817,0.000,-13.244,-21.650,-1.999,0.047,-0.024,1.022,0.000,0.000,0.000
1948,-0.3913,-0.0260,0.1208,-0.7728,-0.0534,-0.0918,-1.18,19.59,12.02,55264,0.000,-7.849,-26.405,-3.705,0.044,-0.022,1.038,0.000,0.000,0.000
1958,-0.3975,-0.0262,0.1237,-0.7781,-0.0502,-0.0698,-1.28,19.68,12.04,54705,0.000,-4.209,-32.750,-6.019,0.045,-0.020,1.042,0.000,0.000,0.000
1967,-0.4055,-0.0267,0.1230,-0.8108,-0.0554,-0.0756,-1.44,19.40,12.33,54297,0.000,-0.232,-26.208,-4.366,0.042,-0.019,1.044,0.000,0.000,0.000
