time_ms,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,roll,pitch,yaw,thrust,vbat,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,rate_roll,rate_pitch,rate_yaw,range_z,flow_dx,flow_dy,mekf_roll,mekf_pitch,mekf_yaw,mekf_x,mekf_y,mekf_z,our_ref_x,our_ref_y,our_ref_z,our_thrust,our_roll_cmd,our_pitch_cmd,our_yaw_rate_cmd,multi_front,multi_back,multi_left,multi_right,multi_up,ai_feat_count,vo_x,vo_y,vo_sigma,pg_x,pg_y,lc_count,canfly,is_tumbled,ctrltarget_z,motor_m1req,ctrltarget_x,ctrltarget_y,motor_m2req,motor_m3req,motor_m4req
11911,0.0001,-0.0005,0.6621,0.0057,-0.0211,-0.9690,-0.02,0.01,0.01,0,4.107,0.012,-0.099,-0.014,0.011,-0.044,-1.018,0.000,0.000,0.000,0.6830,-2,0,98.12,46.89,-118.05,72.1754,-28.4040,0.7262,2.5008,5.1432,0.3000,0.3012,-25.00,-25.00,-0.20,0.0860,0.1470,0.1150,0.0820,0.0150,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0,0,0
11963,0.0006,-0.0021,0.6068,0.0114,-0.0428,-1.9405,-0.12,0.03,0.01,0,4.117,-0.165,-0.239,0.010,0.010,-0.045,-1.014,0.000,0.000,0.000,0.6830,0,0,99.49,46.52,-123.22,71.4576,-33.7573,1.1202,2.5008,5.1432,0.3000,0.4165,-25.00,-25.00,-0.16,0.0860,0.1470,0.1150,0.0820,0.0160,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0,0,0
12013,0.0015,-0.0056,0.4982,0.0186,-0.0712,-3.0089,-0.56,0.16,0.00,0,4.107,0.043,-0.035,-0.034,0.017,-0.044,-1.016,0.000,0.000,0.000,0.6850,-2,0,98.41,46.52,-121.79,73.8589,-33.8577,1.0336,2.5008,5.1432,0.3000,0.5525,-25.00,-25.00,-0.12,0.0860,0.1470,0.1130,0.0820,0.0160,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0,0,0
12065,0.0030,-0.0110,0.4091,0.0290,-0.1044,-3.6540,-1.41,0.39,0.00,0,4.117,-0.468,-0.033,0.062,0.013,-0.043,-1.014,0.000,0.000,0.000,0.6870,-1,0,97.78,46.12,-121.02,76.1371,-34.3817,1.0563,2.5008,5.1432,0.3000,0.6390,-25.00,-25.00,-0.11,0.0860,0.1450,0.1130,0.0820,0.0150,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0,0,0
12116,0.0052,-0.0190,0.3771,0.0400,-0.1426,-3.8361,-2.67,0.76,0.02,0,4.107,0.114,0.095,-0.051,0.015,-0.042,-1.015,0.000,0.000,0.000,0.6860,0,0,96.86,45.97,-120.02,78.4742,-34.8694,0.9715,2.5008,5.1432,0.3000,0.6647,-25.00,-25.00,-0.54,0.0860,0.1450,0.1140,0.0820,0.0150,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0,0,0
12167,0.0089,-0.0323,0.3424,0.0518,-0.1837,-3.9493,-3.61,1.00,0.03,0,4.112,-0.044,-0.050,-0.137,0.012,-0.042,-1.017,0.000,0.000,0.000,0.6860,0,0,96.10,45.93,-119.45,80.6525,-35.7711,0.8241,2.5008,5.1432,0.3000,0.6835,-25.00,-25.00,-0.81,0.0870,0.1450,0.1140,0.0820,0.0150,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0,0,0
12218,0.0133,-0.0479,0.3245,0.0603,-0.2124,-3.9808,-4.19,1.18,0.04,0,4.107,-0.289,0.207,-0.077,0.014,-0.044,-1.016,0.000,0.000,0.000,0.6870,0,0,95.75,45.91,-119.25,82.7116,-36.7482,0.6745,2.5008,5.1432,0.3000,0.6903,-25.00,-25.00,-1.24,0.0870,0.1450,0.1090,0.0820,0.0150,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0,0,0
12268,0.0177,-0.0632,0.3135,0.0666,-0.2352,-4.0057,-4.30,1.23,0.04,0,4.117,-0.181,0.003,-0.238,0.013,-0.042,-1.015,0.000,0.000,0.000,0.6850,0,0,95.75,45.91,-119.25,84.6590,-37.5780,0.5464,2.5008,5.1432,0.3000,0.6950,-25.00,-25.00,-1.28,0.0000,0.1440,0.1090,0.0820,0.0150,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0,0,0
12320,0.0222,-0.0788,0.3042,0.0735,-0.2595,-4.0415,-4.44,1.26,0.05,0,4.107,-0.034,-0.299,0.123,0.010,-0.044,-1.017,0.000,0.000,0.000,0.6840,-2,0,96.04,45.90,-119.34,86.6637,-38.2478,0.4395,2.5008,5.1432,0.3000,0.7007,-25.00,-25.00,-1.43,0.0000,0.1440,0.1170,0.0810,0.0150,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0,0,0
12370,0.0270,-0.0955,0.2935,0.0815,-0.2887,-4.0892,-4.71,1.39,0.06,0,4.117,-0.206,-0.219,-0.039,0.012,-0.043,-1.015,0.000,0.000,0.000,0.6870,0,0,96.94,47.38,-118.03,89.5136,-36.0509,0.9711,2.5008,5.1432,0.3000,0.7078,-25.00,-25.00,-1.76,0.0000,0.1440,0.1170,0.0810,0.0160,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0,0,0
12421,0.0324,-0.1141,0.2828,0.0880,-0.3162,-4.1321,-5.08,1.38,0.07,0,4.112,-0.141,0.332,-0.090,0.013,-0.041,-1.018,0.000,0.000,0.000,0.6620,0,0,96.28,47.33,-117.26,92.0011,-36.4810,0.8750,2.5008,5.1432,0.3000,0.7145,-25.00,-25.00,-2.01,0.0000,0.1440,0.1140,0.0820,0.0160,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0,0,0
12473,0.0380,-0.1338,0.2752,0.0971,-0.3349,-4.1528,-5.60,1.51,0.08,0,4.117,0.016,-0.038,-0.197,0.012,-0.045,-1.014,0.000,0.000,0.000,0.0000,0,1,95.68,47.32,-116.44,94.5898,-36.7850,0.7434,2.5008,5.1432,0.3000,0.7181,-25.00,-25.00,-2.37,0.0870,0.1450,0.1140,0.0820,0.0140,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0,0,0
12523,0.0437,-0.1531,0.2572,0.1016,-0.3474,-4.2132,-5.05,1.20,0.06,0,4.112,-0.203,0.048,0.109,0.013,-0.042,-1.013,0.000,0.000,0.000,0.0480,5,18,97.18,46.44,-120.17,94.5300,-41.4419,0.9751,2.5008,5.1432,0.3000,0.7281,-25.00,-25.00,-1.80,0.0870,0.1450,0.1140,0.0840,0.0140,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0,0,0
12575,0.0492,-0.1738,-0.0891,0.1243,-0.4441,-5.6789,-5.33,1.60,0.07,0,4.117,-0.126,0.217,-0.088,0.014,-0.041,-1.017,0.000,0.000,0.000,0.0500,58,3,94.41,46.13,-116.83,98.2692,-40.5989,0.6429,2.5008,5.1432,0.3000,0.9518,-25.00,-25.00,-1.96,0.0000,0.1440,0.1140,0.0840,0.0180,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0,0,0
12625,0.0559,-0.1990,-0.2986,0.1310,-0.4998,-6.2236,-4.93,2.64,0.06,0,4.107,-0.039,-0.301,-0.131,0.012,-0.042,-1.016,0.000,0.000,0.000,0.0590,2,2,93.17,48.70,-116.17,100.6122,-42.0511,0.3933,2.5008,5.1432,0.3000,1.0502,-25.00,-25.00,-1.72,0.0000,0.1440,0.1140,0.0790,0.0180,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0,0,0
12677,0.0617,-0.2221,-0.4269,0.1287,-0.5689,-6.2901,-4.21,3.40,0.09,0,4.117,-0.121,0.133,-0.166,0.012,-0.040,-1.016,0.000,0.000,0.000,0.0630,-21,4,92.60,49.04,-118.30,100.5787,-46.9142,0.3327,2.5008,5.1432,0.3000,1.0817,-25.00,-25.00,-2.64,0.0900,0.1450,0.1140,0.0790,0.0160,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0,0,0
12727,0.0644,-0.2618,-0.4869,0.0984,-0.6130,-6.0393,-4.67,4.58,0.13,0,4.107,-70.838,10.332,-287.618,-0.087,-0.267,-0.786,0.000,0.000,0.000,0.0550,0,6,93.34,49.01,-119.95,101.5862,-49.5073,0.3237,2.5008,5.1432,0.3000,1.0659,-25.00,-25.00,-3.84,0.0900,0.1450,0.1140,0.0820,0.0160,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0,0,0
12779,0.0545,-0.3168,-0.4948,0.0664,-0.6698,-5.6078,-1.23,8.25,-12.50,0,4.117,-64.323,27.048,-9.510,0.435,-0.404,-0.675,0.000,0.000,0.000,0.0400,6,-5,91.62,35.13,-123.50,97.3441,-53.6887,0.3221,2.5008,5.1432,0.3000,1.0208,-25.00,-25.00,374.88,0.0000,0.2110,0.1140,0.0820,0.0140,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0,0,0
12829,0.0429,-0.3756,-0.4826,-0.0252,-0.9351,-5.2012,-7.03,11.13,-16.19,0,4.112,-60.107,-6.425,42.737,0.094,0.185,-1.012,0.000,0.000,0.000,0.0370,13,-2,86.38,35.06,-124.16,96.8912,-59.8554,0.1649,2.5008,5.1432,0.3000,0.9746,-25.00,-25.00,485.68,0.0000,0.2110,0.0910,0.0000,0.0140,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0,0,0
12881,0.0339,-0.4484,-0.4961,-0.2384,-1.0890,-4.9480,-11.92,13.32,-11.14,0,4.117,-202.018,32.942,23.284,-0.402,0.288,-1.601,0.000,0.000,0.000,0.0440,6,4,82.91,37.60,-125.76,97.4166,-64.3289,-0.0504,2.5008,5.1432,0.3000,0.9498,-25.00,-25.00,334.17,0.0700,0.2290,0.0910,0.0000,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0,0,0
12933,0.0187,-0.5783,-0.4916,-0.5819,-1.3411,-4.7432,-21.62,12.36,-5.80,0,4.112,-24.606,-72.878,-42.512,-0.433,0.447,-1.289,0.000,0.000,0.000,0.0470,0,-10,71.25,38.04,-122.44,100.5385,-63.5700,-0.2186,2.5008,5.1432,0.3000,0.9268,-25.00,-25.00,173.96,0.0700,0.2290,0.0000,0.0150,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0,0,0
12983,-0.0243,-0.7458,-0.5046,-1.0196,-1.5185,-4.7180,-27.18,13.19,3.01,0,4.117,10.405,-110.881,-122.364,-0.114,0.252,-1.186,0.000,0.000,0.000,0.0430,-3,0,74.11,36.03,-126.16,104.7764,-60.3350,-0.2927,2.5008,5.1432,0.3000,0.9266,-25.00,-25.00,-90.22,0.0730,0.2440,0.0000,0.0150,0.0480,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0,0,0
13034,-0.1261,-0.9947,-0.5017,-1.5260,-1.7941,-4.3574,-30.91,18.25,13.18,0,4.107,59.447,-206.608,-269.918,-0.309,0.521,-1.483,0.000,0.000,0.000,0.0460,-31,-1,80.03,30.20,-132.86,109.0047,-57.4154,-0.3075,2.5008,5.1432,0.3000,0.8871,-25.00,-25.00,-395.54,0.0730,0.2440,0.0010,0.0730,0.0480,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0,0,0
13086,-0.2327,-1.2613,-0.4708,-1.8051,-2.2614,-4.1923,-30.57,27.23,23.59,0,4.117,154.606,-251.383,-343.498,-0.327,0.240,-1.416,0.000,0.000,0.000,0.0440,-17,-16,89.15,16.39,-144.65,113.0834,-55.3883,-0.2250,2.5008,5.1432,0.3000,0.8634,-25.00,-25.00,-707.73,0.0000,0.3130,0.0010,0.0730,0.1440,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0,0,0
13137,-0.2663,-1.5899,-0.4120,-1.5937,-2.9487,-4.3315,-24.48,41.72,32.07,0,4.112,244.580,-368.123,-433.183,-0.367,-0.288,-0.964,0.000,0.000,0.000,0.0390,-20,-16,99.39,-3.32,-155.71,116.8076,-54.6792,-0.0419,2.5008,5.1432,0.3000,0.8673,-25.00,-25.00,-962.18,0.0000,0.3130,0.0000,0.0000,0.1440,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0,0,0
13188,-0.1568,-2.0706,-0.3315,-0.8356,-3.8956,-4.3409,-15.33,60.85,46.48,0,4.117,415.346,-328.056,-378.826,-0.414,-0.841,-0.507,0.000,0.000,0.000,0.0350,-14,-5,108.54,-29.92,-168.94,120.1185,-55.6179,0.2709,2.5008,5.1432,0.3000,0.8531,-25.00,-25.00,-1394.29,0.1270,0.3190,0.0000,0.0000,0.3160,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0,0,0
13239,0.2580,-2.7586,-0.2587,1.1472,-5.0256,-3.8713,-30.12,66.84,111.91,0,4.112,257.814,-181.584,30.603,-0.476,-0.826,-0.265,0.000,0.000,0.000,0.0390,-22,0,123.87,-54.00,-178.48,123.0412,-57.4114,0.5610,2.5008,5.1432,0.3000,0.7886,-25.00,-25.00,-3357.24,0.1270,0.3190,0.0000,0.2660,0.3160,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0,0,0
13289,1.4926,-3.7923,-0.1068,5.5125,-3.9902,-1.5536,-39.82,57.38,161.37,0,4.117,233.655,-122.051,-7.482,-0.460,-1.036,0.218,0.000,0.000,0.000,0.0390,-5,0,124.91,-55.51,165.30,126.3258,-56.9412,0.4774,2.5008,5.1432,0.3000,0.5096,-25.00,25.00,-3600.00,0.0000,0.4860,0.0000,0.2660,0.2690,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0,0,0
13341,2.7581,-4.3174,0.0732,7.2246,-1.3854,0.3747,-38.49,55.89,179.12,0,4.112,151.669,13.217,49.929,-0.249,-0.682,0.180,0.000,0.000,0.000,0.0350,-15,5,130.77,-57.56,156.81,130.6501,-56.1230,0.2685,2.5008,5.1432,0.3000,0.2674,-25.00,25.00,-3600.00,0.0000,0.4860,0.4010,0.0000,0.2690,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0,0,0
13392,3.2784,-4.4542,0.1526,7.5540,-1.2991,0.4382,-38.37,56.98,-175.76,0,4.117,96.899,125.579,16.346,-0.116,-0.674,0.513,0.000,0.000,0.000,0.0280,-18,-2,137.53,-54.31,154.67,134.8527,-56.6304,0.0773,2.5008,5.1432,0.3000,0.2455,-25.00,25.00,3600.00,0.1160,0.0000,0.4010,0.0000,0.2440,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0,0,0
13443,3.5989,-4.5963,0.1576,7.6476,-2.0628,0.0756,-35.02,52.82,-177.57,0,4.107,-262.333,114.210,62.476,-0.339,-0.322,-0.078,0.000,0.000,0.000,0.0210,17,5,146.75,-48.58,159.99,138.6422,-58.4102,-0.0529,2.5008,5.1432,0.3000,0.2837,-25.00,25.00,3600.00,0.1160,0.0000,0.4110,0.4870,0.2440,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0,0,0
13494,3.9607,-4.7527,0.1651,7.6882,-2.4544,-0.2257,-42.76,45.56,-179.91,0,4.117,-270.538,68.916,108.883,-0.502,-0.825,0.119,0.000,0.000,0.000,0.0290,20,-1,134.37,-42.24,161.62,142.2343,-60.9002,-0.1858,2.5008,5.1432,0.3000,0.3148,-25.00,25.00,3600.00,0.0000,0.2790,0.4110,0.4870,0.1880,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0,0,0
13545,4.3569,-4.8513,0.1730,7.7996,-2.3684,-0.4745,-56.84,38.28,-178.58,0,4.107,-208.556,-2.009,43.275,-0.692,-0.819,-0.291,0.000,0.000,0.000,0.0420,6,-2,119.66,-36.07,160.60,145.5844,-63.7581,-0.3336,2.5008,5.1432,0.3000,0.3402,-25.00,25.00,3600.00,0.0000,0.2790,0.5460,0.5700,0.1880,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0,0,0
13597,4.7798,-4.9025,0.1638,7.9830,-2.0981,-0.7013,-68.54,35.91,-177.40,0,4.117,53.494,-97.014,-131.035,-0.883,-1.016,-0.034,0.000,0.000,0.000,0.0400,-4,-1,108.00,-34.67,159.19,148.6026,-66.3051,-0.4493,2.5008,5.1432,0.3000,0.3664,-25.00,25.00,3600.00,0.1870,0.2150,0.5460,0.5700,0.2000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0,0,0
13648,5.1378,-5.0157,0.1217,8.1489,-1.9519,-1.1654,-69.36,42.71,-174.35,0,4.112,102.611,-119.885,-312.526,-0.534,-1.127,0.158,0.000,0.000,0.000,0.0390,-1,2,108.84,-43.59,156.24,151.4354,-67.8059,-0.4635,2.5008,5.1432,0.3000,0.4245,-25.00,25.00,3600.00,0.1870,0.2150,0.7510,0.5550,0.2000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0,0,0
13699,5.4980,-5.1756,0.0723,8.4886,-1.9456,-1.5940,-64.67,57.60,-173.40,0,4.117,238.498,-65.282,-172.146,-0.730,-1.486,0.332,0.000,0.000,0.000,0.0410,-15,-1,115.39,-61.56,157.84,154.7892,-69.0549,-0.3849,2.5008,5.1432,0.3000,0.4801,-25.00,25.00,3600.00,0.0000,0.2450,0.7510,0.5550,0.1380,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0,0,0
13751,5.9113,-5.3661,0.0088,9.0515,-2.0385,-1.8491,-53.80,65.99,-174.45,0,4.112,169.982,-168.959,-223.901,-0.953,-0.958,0.301,0.000,0.000,0.000,0.0400,-15,-5,134.25,-71.22,165.09,158.9089,-70.8442,-0.3253,2.5008,5.1432,0.3000,0.5197,-25.00,25.00,3600.00,0.0000,0.2450,0.0000,0.4990,0.1380,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0,0,0
13801,6.3501,-5.6844,-0.0305,9.6522,-2.4099,-2.2450,-36.71,75.99,175.09,0,4.123,127.508,-151.719,-236.103,-0.163,-0.963,0.880,0.000,0.000,0.000,0.0370,1,0,-178.53,-84.83,-156.06,163.3465,-73.3107,-0.2119,2.5008,5.1432,0.3000,0.5699,-25.00,25.00,-3600.00,1.1600,0.1970,0.0000,0.4990,0.1780,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0,0,0
13853,6.7567,-6.0974,-0.0686,10.2356,-2.9311,-2.3175,30.93,81.32,109.02,0,4.112,26.426,18.495,-69.678,-0.421,-0.831,0.370,0.000,0.000,0.000,0.0360,0,-4,-74.55,-77.25,-57.91,168.2926,-76.4953,-0.0976,2.5008,5.1432,0.3000,0.5849,-25.00,25.00,-3270.74,1.1600,0.1970,0.2340,0.0000,0.1780,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0,0,0
13903,-0.0008,-0.0019,0.0761,-0.0881,-0.1816,-0.1103,1.78,-0.30,-2.80,0,4.123,73.286,-43.281,-25.474,-0.053,-0.373,0.453,0.000,0.000,0.000,0.0370,1,0,-79.12,-73.83,-64.04,173.0504,-79.6159,-0.0216,2.5008,5.1432,0.3000,0.3192,-25.00,-25.00,83.99,0.3540,0.0000,0.2340,0.0000,0.3040,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0,0,0
13955,-0.0059,-0.0172,0.0320,-0.1380,-0.4160,-0.4040,3.42,-0.48,-3.49,0,4.112,-26.342,74.041,-39.794,-0.213,-0.654,0.338,0.000,0.000,0.000,0.0330,3,3,-69.43,-71.98,-57.75,177.9205,-82.6774,0.0132,2.5008,5.1432,0.3000,0.3592,-25.00,-25.00,104.59,0.3540,0.0000,0.3790,0.0000,0.3040,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0,0,0
14005,-0.0087,-0.0345,0.0247,-0.1427,-0.5548,-0.6057,-2.79,-5.61,-5.45,0,4.112,-35.985,20.749,86.953,-0.127,-0.493,0.219,0.000,0.000,0.000,0.0330,0,-4,-83.29,-70.86,-70.93,182.5604,-85.5265,0.0170,2.5008,5.1432,0.3000,0.3824,-25.00,-25.00,163.54,0.0000,0.0000,0.3790,0.0000,0.4130,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0,0,0
14057,-0.0135,-0.0548,0.0144,-0.1982,-0.6690,-0.7281,-10.95,-8.96,-3.82,0,4.112,-88.207,31.358,62.455,-0.017,-0.522,0.072,0.000,0.000,0.000,0.0350,0,3,-87.21,-75.28,-73.15,187.3932,-88.4915,-0.0018,2.5008,5.1432,0.3000,0.3976,-25.00,-25.00,114.63,0.0000,0.0000,0.5300,0.0000,0.4130,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0,0,0
14107,-0.0219,-0.0815,-0.0135,-0.2010,-0.7560,-0.9957,-18.99,-11.57,-2.15,0,4.123,-78.460,-16.941,56.770,0.086,-0.518,0.029,0.000,0.000,0.000,0.0360,-2,0,-99.32,-78.43,-80.88,192.0826,-91.3955,-0.0300,2.5008,5.1432,0.3000,0.4317,-25.00,-25.00,64.38,0.2300,0.0000,0.5300,0.0000,0.4830,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0,0,0
14158,-0.0329,-0.1166,-0.0373,-0.1881,-0.8940,-1.1697,-26.97,-12.06,0.30,0,4.112,-126.985,-12.721,87.226,0.012,-0.691,0.089,0.000,0.000,0.000,0.0360,-7,4,-100.90,-81.34,-78.53,196.8901,-94.3769,-0.0699,2.5008,5.1432,0.3000,0.4550,-25.00,-25.00,-8.89,0.2300,0.0000,0.6520,0.0000,0.4830,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0,0,0
14209,-0.0410,-0.1579,-0.0659,-0.1157,-1.0337,-1.3234,-34.16,-13.47,3.14,0,4.117,-137.370,-5.380,88.268,0.113,-0.858,0.150,0.000,0.000,0.000,0.0320,0,-2,-112.15,-85.70,-83.34,201.7486,-97.3465,-0.1178,2.5008,5.1432,0.3000,0.4770,-25.00,-25.00,-94.17,0.1860,0.0000,0.6520,0.0000,0.5610,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0,0,0
14261,-0.0432,-0.2041,-0.0730,0.0093,-1.1556,-1.2553,-42.68,-14.65,6.05,0,4.112,-112.403,-66.087,54.039,-0.163,-1.105,0.205,0.000,0.000,0.000,0.0350,-2,2,163.26,-88.39,-160.96,206.7713,-100.2812,-0.1665,2.5008,5.1432,0.3000,0.4710,-25.00,-25.00,-181.55,0.1860,0.0000,0.0000,1.9260,0.5610,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0,0,0
14311,-0.0396,-0.2537,-0.0822,0.0679,-1.3184,-1.1353,-50.78,-14.65,8.55,0,4.117,-109.384,-24.596,37.644,-0.020,-1.163,0.256,0.000,0.000,0.000,0.0350,3,1,55.22,-86.56,96.89,211.6870,-102.9347,-0.1879,2.5008,5.1432,0.3000,0.4598,-25.00,-25.00,-256.58,0.1790,0.0000,0.0000,1.9260,0.7230,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0,0,0
14362,-0.0309,-0.2941,-0.0641,0.2383,-1.3056,-0.8002,-57.19,-14.09,10.74,0,4.112,-90.665,-87.704,39.850,-0.148,-1.244,0.335,0.000,0.000,0.000,0.0310,3,2,49.97,-84.82,97.27,216.8261,-105.5635,-0.1876,2.5008,5.1432,0.3000,0.4202,-25.00,-25.00,-322.33,0.1790,0.0000,0.9460,1.8290,0.7230,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0,0,0
14413,-0.0198,-0.3341,-0.0499,0.2648,-1.3066,-0.5179,-63.00,-12.16,13.54,0,4.117,-79.994,-56.497,14.881,-0.167,-1.147,0.417,0.000,0.000,0.000,0.0350,7,6,32.65,-80.58,84.66,222.0892,-108.2361,-0.1856,2.5008,5.1432,0.3000,0.3870,-25.00,-25.00,-406.07,0.0000,0.0000,0.9460,1.8290,1.1440,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0,0,0
14464,-0.0082,-0.3637,-0.0244,0.3184,-1.1424,-0.2088,-67.01,-10.83,16.36,0,4.117,-55.600,-66.530,5.159,-0.179,-1.253,0.519,0.000,0.000,0.000,0.0390,1,4,23.52,-78.10,79.73,227.5015,-110.9572,-0.1705,2.5008,5.1432,0.3000,0.3488,-25.00,-25.00,-490.76,0.0000,0.0000,0.9200,1.7510,1.1440,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0,0,0
14515,0.0019,-0.3980,-0.0039,0.2836,-1.0370,0.0520,-69.58,-9.21,19.34,0,4.117,-23.559,-50.616,17.407,-0.245,-1.154,0.439,0.000,0.000,0.000,0.0320,6,0,15.79,-75.16,74.94,233.0276,-113.7562,-0.1507,2.5008,5.1432,0.3000,0.3168,-25.00,-25.00,-580.16,0.1870,0.0000,0.9200,1.7510,1.1470,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0,0,0
14566,0.0082,-0.4341,0.0179,0.2328,-0.9468,0.2723,-70.65,-8.59,21.72,0,4.117,5.847,-54.742,12.066,-0.214,-0.931,0.368,0.000,0.000,0.000,0.0330,1,0,14.42,-72.67,74.99,238.6077,-116.6317,-0.1352,2.5008,5.1432,0.3000,0.2889,-25.00,-25.00,-651.56,0.1870,0.0000,0.9200,1.6820,1.1470,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0,0,0
14617,0.0105,-0.4781,0.0310,0.1580,-0.9339,0.3104,-70.22,-7.94,24.00,0,4.112,20.287,-22.394,53.197,-0.172,-0.971,0.424,0.000,0.000,0.000,0.0310,0,4,13.84,-70.00,74.31,244.2268,-119.5471,-0.1187,2.5008,5.1432,0.3000,0.2823,-25.00,-25.00,-720.08,0.2120,0.0000,0.9200,1.6820,1.2370,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0,0,0
