time_ms,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,roll,pitch,yaw,thrust,vbat,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,rate_roll,rate_pitch,rate_yaw,range_z,flow_dx,flow_dy,mekf_roll,mekf_pitch,mekf_yaw,mekf_x,mekf_y,mekf_z,our_ref_x,our_ref_y,our_ref_z,our_thrust,our_roll_cmd,our_pitch_cmd,our_yaw_rate_cmd,multi_front,multi_back,multi_left,multi_right,multi_up,ai_feat_count,vo_x,vo_y,vo_sigma,pg_x,pg_y,lc_count,canfly,is_tumbled,ctrltarget_z,motor_m1req
0,-3.1693,5.9870,0.0058,-0.0327,-0.0462,0.0083,1.24,0.66,-30.33,0,4.138,0.116,0.047,-0.014,0.010,0.020,1.000,0.000,0.000,0.000,0.0040,-5,5,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4430,0.0000,1.2380,0.9330,2.6990,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.0000,0
101,-3.1696,5.9878,0.0064,-0.0265,-0.0327,0.0094,1.15,0.64,-30.18,0,4.144,0.030,0.246,0.040,0.010,0.021,1.000,0.000,0.000,0.000,0.0010,-6,3,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4470,0.0000,1.2330,0.9330,2.7030,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.0000,0
201,-3.1700,5.9891,0.0037,-0.0221,-0.0190,-0.0061,1.07,0.62,-30.03,0,4.138,-0.395,0.099,0.244,0.009,0.021,1.000,0.000,0.000,0.000,0.0050,-14,-4,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4470,0.0000,1.2330,0.9320,2.7030,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.0000,0
303,-3.1694,5.9880,0.0035,-0.0135,-0.0189,-0.0056,0.72,0.53,-29.88,0,4.144,0.045,0.041,-0.080,0.010,0.020,0.998,0.000,0.000,0.000,0.0040,-9,7,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4520,0.0000,1.2360,0.9320,2.7010,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.0000,0
404,-3.1659,5.9951,0.0040,0.0067,0.0203,-0.0022,0.71,0.56,-29.73,0,4.133,0.077,0.108,0.149,0.009,0.019,0.999,0.000,0.000,0.000,0.0050,20,-5,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4520,0.0000,1.2360,0.9290,2.7010,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.0000,0
505,-3.1639,5.9985,0.0038,0.0171,0.0371,-0.0027,0.89,0.54,-29.58,0,4.144,-0.066,0.083,0.072,0.010,0.018,0.999,0.000,0.000,0.000,0.0030,4,1,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4520,0.2450,1.2330,0.9290,2.7020,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.0000,0
606,-3.1661,5.9934,0.0040,0.0036,0.0069,-0.0026,0.90,0.55,-29.44,0,4.138,-0.009,0.183,0.238,0.012,0.019,1.000,0.000,0.000,0.000,0.0050,2,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4520,0.2450,1.2330,0.9350,2.7020,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.0000,0
707,-3.1662,5.9937,0.0043,0.0043,0.0085,0.0000,0.88,0.56,-29.29,0,4.144,0.159,-0.043,-0.238,0.014,0.021,1.001,0.000,0.000,0.000,0.0030,9,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4520,0.0000,1.2340,0.9350,2.6950,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.0000,0
809,-3.1656,5.9934,0.0038,0.0083,0.0064,-0.0033,0.95,0.50,-29.15,0,4.138,0.252,-0.058,-0.135,0.011,0.020,1.000,0.000,0.000,0.000,0.0030,30,-4,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4520,0.0000,1.2340,0.9320,2.6950,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.0000,0
910,-3.1673,5.9925,0.0037,-0.0015,0.0019,-0.0030,1.18,0.47,-29.01,0,4.144,0.030,-0.238,-0.205,0.009,0.019,0.999,0.000,0.000,0.000,0.0090,0,2,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4460,0.0000,1.2370,0.9320,2.7060,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.0000,0
1012,-3.1684,5.9875,0.0057,-0.0069,-0.0214,0.0084,1.13,0.51,-28.87,0,4.138,0.085,-0.047,-0.088,0.010,0.021,1.001,0.000,0.000,0.000,0.0020,-24,-2,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4460,0.0000,1.2370,0.9310,2.7060,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.0000,0
1114,-3.1693,5.9846,0.0061,-0.0092,-0.0318,0.0081,0.97,0.52,-28.72,0,4.144,-0.108,-0.188,0.281,0.009,0.019,0.999,0.000,0.000,0.000,0.0050,5,-2,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4450,0.0000,1.2360,0.9310,2.7100,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.0000,0
1215,-3.1676,5.9898,0.0048,0.0005,0.0007,0.0016,1.00,0.51,-28.58,0,4.133,-0.069,-0.117,-0.127,0.010,0.021,0.999,0.000,0.000,0.000,0.0020,3,2,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4450,0.0000,1.2360,0.9340,2.7100,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.0000,0
1316,-3.1659,5.9899,0.0049,0.0096,0.0029,0.0013,0.95,0.53,-28.44,0,4.144,0.001,0.123,-0.003,0.008,0.021,0.999,0.000,0.000,0.000,0.0040,6,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4550,0.0000,1.2410,0.9340,2.7050,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.0000,0
1417,-3.1671,5.9889,0.0037,0.0024,-0.0019,-0.0035,0.98,0.57,-28.30,0,4.138,-0.010,-0.016,-0.106,0.011,0.019,1.000,0.000,0.000,0.000,0.0020,-9,1,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4550,0.0000,1.2410,0.9350,2.7050,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.0000,0
1518,-3.1670,5.9909,0.0029,0.0035,0.0100,-0.0066,1.07,0.51,-28.16,0,4.144,-0.093,-0.211,-0.134,0.011,0.020,1.001,0.000,0.000,0.000,0.0050,-13,-4,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4590,0.0000,1.2320,0.9350,2.7010,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.0000,0
1569,-3.1667,5.9889,0.0038,0.0061,0.0010,-0.0000,1.01,0.45,-28.02,0,4.138,0.044,0.145,0.128,0.015,0.020,1.001,0.000,0.000,0.000,0.0030,6,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4590,0.0000,1.2320,0.9270,2.7010,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.0000,0
1620,-3.1667,5.9888,0.0040,0.0061,0.0035,0.0014,1.00,0.50,-27.89,0,4.144,0.140,0.174,-0.066,0.009,0.019,0.999,0.000,0.000,0.000,0.0020,0,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4510,0.0000,1.2370,0.9270,2.6960,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.0000,0
1671,-3.1664,5.9885,0.0029,0.0069,0.0029,-0.0045,0.99,0.47,-27.75,0,4.138,0.060,-0.185,0.019,0.011,0.021,0.999,0.000,0.000,0.000,0.0020,16,5,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4510,0.0000,1.2370,0.9340,2.6960,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.0000,0
1721,-3.1685,5.9852,0.0027,-0.0053,-0.0134,-0.0045,1.31,0.59,-27.62,0,4.144,-0.210,-0.208,-0.249,0.010,0.019,1.000,0.000,0.000,0.000,0.0060,-21,-3,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4460,0.0000,1.2310,0.9340,2.7100,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.0000,0
1773,-3.1721,5.9779,0.0035,-0.0209,-0.0466,0.0013,1.03,0.53,-27.47,0,4.138,-0.196,-0.143,0.071,0.009,0.019,0.999,0.000,0.000,0.000,0.0040,29,2,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4460,0.0000,1.2310,0.9320,2.7100,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.0000,0
1824,-3.1680,5.9830,0.0042,0.0033,-0.0150,0.0042,1.55,0.51,-27.34,0,4.144,-0.180,-0.040,-0.244,0.010,0.021,1.002,0.000,0.000,0.000,0.0070,-14,-3,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4500,0.2470,1.2350,0.9320,2.6990,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.0000,0
1875,-3.1733,5.9713,0.0052,-0.0211,-0.0663,0.0087,1.37,0.45,-27.21,0,4.133,-0.025,-0.019,0.087,0.009,0.020,1.000,0.000,0.000,0.000,0.0040,-1,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4500,0.2470,1.2350,0.9340,2.6990,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.0000,0
1926,-3.1733,5.9729,0.0064,-0.0158,-0.0431,0.0127,1.44,0.48,-27.07,0,4.144,-0.089,0.139,-0.179,0.011,0.020,1.000,0.000,0.000,0.000,0.0040,-14,-4,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4510,0.2440,1.2330,0.9340,2.7060,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.0000,0
1977,-3.1736,5.9724,0.0052,-0.0131,-0.0339,0.0043,0.82,0.48,-26.94,0,4.138,0.089,0.071,0.218,0.012,0.021,0.998,0.000,0.000,0.000,0.0070,0,1,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4510,0.2440,1.2330,0.9340,2.7060,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.0000,0
2028,-3.1680,5.9809,0.0055,0.0153,0.0124,0.0047,1.12,0.50,-26.81,0,4.144,-0.242,0.146,0.016,0.012,0.018,0.999,0.000,0.000,0.000,0.0050,0,1,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4440,0.0000,1.2310,0.9340,2.6930,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.0000,0
2079,-3.1706,5.9733,0.0061,0.0018,-0.0233,0.0050,1.11,0.52,-26.67,0,4.138,0.021,0.049,-0.139,0.009,0.022,0.999,0.000,0.000,0.000,0.0050,5,6,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4440,0.0000,1.2310,0.9350,2.6930,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.0000,0
2130,-3.1731,5.9670,0.0062,-0.0103,-0.0498,0.0035,1.55,0.57,-26.54,0,4.144,0.081,-0.094,0.128,0.010,0.020,1.000,0.000,0.000,0.000,0.0030,7,4,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4470,0.0000,1.2390,0.9350,2.7000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.0000,0
2181,-3.1737,5.9672,0.0050,-0.0098,-0.0363,-0.0027,1.18,0.60,-26.41,0,4.133,-0.042,0.060,0.376,0.011,0.020,1.001,0.000,0.000,0.000,0.0030,-9,5,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4470,0.0000,1.2390,0.9360,2.7000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.0000,0
2232,-3.1756,5.9635,0.0048,-0.0167,-0.0485,-0.0035,1.23,0.58,-26.28,0,4.144,0.040,0.102,0.080,0.009,0.018,1.000,0.000,0.000,0.000,0.0020,3,-3,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4500,0.0000,1.2340,0.9360,2.6980,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.0000,0
2283,-3.1750,5.9691,0.0032,-0.0100,-0.0099,-0.0095,1.02,0.59,-26.15,0,4.138,-0.020,0.182,-0.112,0.009,0.018,0.996,0.000,0.000,0.000,0.0040,13,-4,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4500,0.0000,1.2340,0.9320,2.6980,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.0000,0
2334,-3.1761,5.9643,0.0033,-0.0130,-0.0317,-0.0073,1.19,0.56,-26.02,0,4.144,0.058,0.268,-0.108,0.011,0.018,1.001,0.000,0.000,0.000,0.0020,0,-6,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4500,0.2580,1.2390,0.9320,2.7060,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.0000,0
2385,-3.1753,5.9670,0.0027,-0.0055,-0.0104,-0.0090,0.80,0.49,-25.89,0,4.138,0.049,0.170,0.035,0.010,0.020,1.000,0.000,0.000,0.000,0.0040,13,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4500,0.2580,1.2390,0.9340,2.7060,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.0000,0
2436,-3.1706,5.9725,0.0025,0.0171,0.0174,-0.0076,0.85,0.55,-25.76,0,4.144,0.009,0.137,0.101,0.009,0.021,1.001,0.000,0.000,0.000,0.0030,6,-4,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4490,0.0000,1.2340,0.9340,2.6960,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.0000,0
2487,-3.1721,5.9689,0.0031,0.0075,-0.0023,-0.0033,0.85,0.53,-25.64,0,4.133,0.236,0.108,-0.145,0.011,0.022,1.001,0.000,0.000,0.000,0.0020,5,-3,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4490,0.0000,1.2340,0.9300,2.6960,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.0000,0
2538,-3.1742,5.9675,0.0030,-0.0045,-0.0095,-0.0028,1.23,0.55,-25.51,0,4.144,-0.174,0.275,0.324,0.008,0.022,1.002,0.000,0.000,0.000,0.0050,-2,6,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4460,0.0000,1.2350,0.9300,2.7040,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.0000,0
2589,-3.1732,5.9676,0.0036,0.0027,-0.0028,0.0015,0.99,0.58,-25.38,0,4.138,0.216,-0.212,-0.151,0.010,0.021,1.000,0.000,0.000,0.000,0.0050,10,2,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4460,0.0000,1.2350,0.9330,2.7040,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.0000,0
2640,-3.1737,5.9661,0.0037,0.0008,-0.0076,0.0014,1.31,0.56,-25.25,0,4.144,0.124,0.181,0.043,0.010,0.018,1.000,0.000,0.000,0.000,0.0040,-1,-8,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4530,0.2710,1.2360,0.9330,2.7030,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.0000,0
2691,-3.1773,5.9586,0.0042,-0.0150,-0.0399,0.0027,1.22,0.53,-25.13,0,4.138,0.084,0.144,-0.049,0.011,0.019,1.000,0.000,0.000,0.000,0.0030,1,2,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4530,0.2710,1.2360,0.9320,2.7030,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.0000,0
2742,-3.1784,5.9561,0.0044,-0.0171,-0.0454,0.0023,1.31,0.57,-25.03,0,4.144,-0.128,-0.011,0.467,0.009,0.021,0.998,0.000,0.000,0.000,0.0030,0,-2,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4460,0.0000,1.2360,0.9320,2.7010,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.0000,0
2793,-3.1778,5.9594,0.0036,-0.0093,-0.0180,-0.0014,1.06,0.57,-24.90,0,4.133,-0.121,0.013,0.024,0.013,0.021,1.001,0.000,0.000,0.000,0.0030,-3,-3,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4460,0.0000,1.2360,0.9340,2.7010,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.0000,0
2844,-3.1799,5.9555,0.0035,-0.0174,-0.0342,-0.0012,1.42,0.53,-24.78,0,4.144,0.043,0.001,-0.240,0.011,0.020,0.998,0.000,0.000,0.000,0.0030,-2,4,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4480,0.0000,1.2380,0.9340,2.6990,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.0000,0
2895,-3.1815,5.9514,0.0032,-0.0213,-0.0441,-0.0019,1.13,0.68,-24.65,0,4.133,0.111,0.002,-0.326,0.008,0.022,1.002,0.000,0.000,0.000,0.0040,-6,-5,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4480,0.0000,1.2380,0.9340,2.6990,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.0000,0
2946,-3.1822,5.9529,0.0034,-0.0195,-0.0278,-0.0002,1.06,0.59,-24.53,0,4.144,-0.137,-0.345,-0.309,0.010,0.019,0.998,0.000,0.000,0.000,0.0060,-22,5,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4500,0.0000,1.2290,0.9340,2.7100,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.0000,0
2997,-3.1825,5.9538,0.0047,-0.0162,-0.0167,0.0059,0.64,0.68,-24.41,0,4.138,-0.268,0.090,0.116,0.010,0.017,0.999,0.000,0.000,0.000,0.0050,-3,-3,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4500,0.0000,1.2290,0.9360,2.7100,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.0000,0
3048,-3.1795,5.9626,0.0051,0.0019,0.0284,0.0062,0.69,0.63,-24.29,0,4.144,0.032,0.171,0.309,0.009,0.020,1.001,0.000,0.000,0.000,0.0070,3,3,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4400,0.2760,1.2370,0.9360,2.7030,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.0000,0
3099,-3.1785,5.9628,0.0061,0.0080,0.0255,0.0102,0.74,0.60,-24.17,0,4.133,-0.149,-0.144,0.127,0.011,0.018,1.000,0.000,0.000,0.000,0.0030,-1,4,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4400,0.2760,1.2370,0.9330,2.7030,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.0000,0
3150,-3.1789,5.9624,0.0067,0.0062,0.0200,0.0104,0.77,0.62,-24.04,0,4.144,-0.121,0.140,0.095,0.011,0.018,1.000,0.000,0.000,0.000,0.0020,0,-8,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4540,0.2860,1.2320,0.9330,2.6990,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.0000,0
3200,-3.1794,5.9627,0.0039,0.0043,0.0169,-0.0047,0.82,0.53,-23.92,0,4.138,0.074,0.037,0.091,0.012,0.020,0.999,0.000,0.000,0.000,0.0050,0,-3,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4540,0.2860,1.2320,0.9340,2.6990,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.0000,0
3252,-3.1791,5.9618,0.0043,0.0067,0.0096,-0.0011,0.85,0.57,-23.80,0,4.144,-0.192,-0.032,0.132,0.010,0.018,1.002,0.000,0.000,0.000,0.0030,0,4,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4510,0.2830,1.2380,0.9340,2.6970,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.0000,0
3302,-3.1794,5.9631,0.0037,0.0050,0.0148,-0.0037,0.87,0.58,-23.69,0,4.138,-0.162,0.012,0.032,0.011,0.021,1.001,0.000,0.000,0.000,0.0030,0,1,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4510,0.2830,1.2380,0.9310,2.6970,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.0000,0
3354,-3.1790,5.9630,0.0036,0.0074,0.0116,-0.0028,0.91,0.55,-23.57,0,4.144,-0.093,-0.209,-0.319,0.011,0.021,0.998,0.000,0.000,0.000,0.0030,-3,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4430,0.2830,1.2360,0.9310,2.7020,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.0000,0
3405,-3.1793,5.9635,0.0031,0.0058,0.0133,-0.0047,0.91,0.57,-23.46,0,4.133,-0.170,-0.035,-0.112,0.012,0.019,0.999,0.000,0.000,0.000,0.0030,21,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4430,0.2830,1.2360,0.9340,2.7020,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.0000,0
3456,-3.1793,5.9634,0.0029,0.0056,0.0113,-0.0045,0.95,0.53,-23.34,0,4.144,0.015,-0.113,-0.067,0.009,0.021,1.003,0.000,0.000,0.000,0.0060,5,-1,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4440,0.0000,1.2400,0.9340,2.6970,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.0000,0
3507,-3.1790,5.9635,0.0042,0.0060,0.0102,0.0032,0.99,0.53,-23.22,0,4.138,0.052,0.081,-0.076,0.010,0.020,0.999,0.000,0.000,0.000,0.0030,-5,4,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4440,0.0000,1.2400,0.9320,2.6970,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.0000,0
3558,-3.1793,5.9645,0.0044,0.0040,0.0144,0.0033,0.75,0.59,-23.10,0,4.144,0.062,0.037,0.176,0.010,0.021,0.999,0.000,0.000,0.000,0.0050,-16,1,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4400,0.2660,1.2350,0.9320,2.7110,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.0000,0
3609,-3.1780,5.9717,0.0042,0.0097,0.0462,0.0021,0.75,0.62,-22.99,0,4.138,0.171,-0.121,0.212,0.010,0.020,1.003,0.000,0.000,0.000,0.0030,-7,-1,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4400,0.2660,1.2350,0.9310,2.7110,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.0000,0
3660,-3.1772,5.9741,0.0038,0.0130,0.0517,-0.0001,0.68,0.56,-22.87,0,4.144,-0.158,-0.030,0.130,0.008,0.022,0.999,0.000,0.000,0.000,0.0020,1,5,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4510,0.2790,1.2460,0.9310,2.6980,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.0000,0
3711,-3.1749,5.9813,0.0029,0.0217,0.0786,-0.0048,0.60,0.59,-22.76,0,4.133,0.219,-0.291,-0.011,0.007,0.018,0.999,0.000,0.000,0.000,0.0060,9,4,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4510,0.2790,1.2460,0.9350,2.6980,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.0000,0
3762,-3.1747,5.9789,0.0033,0.0183,0.0523,-0.0019,0.70,0.60,-22.65,0,4.144,-0.332,0.218,0.350,0.008,0.023,1.000,0.000,0.000,0.000,0.0030,1,-4,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4510,0.0000,1.2360,0.9350,2.6970,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.0000,0
