time_ms,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,roll,pitch,yaw,thrust,vbat,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,rate_roll,rate_pitch,rate_yaw,range_z,flow_dx,flow_dy,mekf_roll,mekf_pitch,mekf_yaw,mekf_x,mekf_y,mekf_z,our_ref_x,our_ref_y,our_ref_z,our_thrust,our_roll_cmd,our_pitch_cmd,our_yaw_rate_cmd,multi_front,multi_back,multi_left,multi_right,multi_up,ai_feat_count
24403,0.1237,-0.0140,0.2982,-0.0251,-0.0371,-0.0156,-0.48,0.40,-1.20,0,3.690,-6.589,3.395,-2.064,0.007,-0.011,1.014,0.000,0.000,0.000,0.2970,1,1,-2.77,-0.89,-0.71,0.0919,-0.0701,0.3042,0.1143,-0.0080,0.3000,0.2666,-2.15,0.23,36.00,1.7360,0.1010,0.0000,1.4230,2.4070,0
24524,0.1241,-0.0148,0.2972,-0.0244,-0.0305,-0.0122,-0.75,0.25,-1.31,0,3.695,-2.117,2.757,-1.929,0.008,-0.006,1.012,0.000,0.000,0.000,0.2980,1,1,-3.50,-0.46,-0.90,0.0895,-0.0733,0.3056,0.1143,-0.0080,0.3000,0.2664,-1.90,0.17,39.33,1.7330,0.1080,0.0000,1.4250,2.4080,0
24646,0.1226,-0.0160,0.2972,-0.0266,-0.0232,-0.0041,-0.93,0.10,-1.38,0,3.690,1.228,1.029,-1.450,0.005,-0.011,1.012,0.000,0.000,0.000,0.2940,0,0,-3.64,-0.13,-1.00,0.0871,-0.0763,0.3091,0.1143,-0.0080,0.3000,0.2655,-1.65,0.38,41.47,1.7330,0.1080,0.0000,1.4250,2.4080,0
24768,0.1205,-0.0186,0.2956,-0.0288,-0.0187,-0.0045,-0.93,0.05,-1.46,0,3.700,-0.387,3.907,-1.568,0.010,-0.014,1.011,0.000,0.000,0.000,0.2980,1,2,-3.49,-0.01,-1.18,0.0845,-0.0643,0.3085,0.1143,-0.0080,0.3000,0.2659,-1.62,0.63,43.88,1.7340,0.0000,0.0000,1.4240,2.4110,0
24888,0.1208,-0.0203,0.2967,-0.0249,-0.0128,0.0062,-0.95,-0.09,-1.53,0,3.695,1.638,-0.241,-0.600,0.005,-0.011,1.009,0.000,0.000,0.000,0.2980,-1,0,-3.19,0.45,-0.81,0.0820,-0.0908,0.3172,0.1143,-0.0080,0.3000,0.2645,-1.47,0.42,45.95,1.7340,0.0000,0.0000,1.4240,2.4110,0
25010,0.1205,-0.0193,0.2977,-0.0211,-0.0011,0.0139,-0.94,-0.24,-1.58,0,3.700,2.683,0.491,-1.005,0.006,-0.010,1.003,0.000,0.000,0.000,0.2940,0,5,-2.94,0.43,-0.70,0.0827,-0.0875,0.3167,0.1143,-0.0080,0.3000,0.2635,-0.86,0.27,47.51,1.7220,0.0000,0.0000,1.4210,2.4070,0
25131,0.1188,-0.0192,0.2967,-0.0205,0.0067,0.0084,-0.82,-0.23,-1.65,0,3.695,4.581,0.941,-1.878,0.006,-0.011,1.006,0.000,0.000,0.000,0.2960,-1,0,-2.52,0.36,-1.13,0.0708,-0.0838,0.3150,0.1143,-0.0080,0.3000,0.2643,-0.48,0.36,49.44,1.7220,0.0000,0.0000,1.4210,2.4070,0
25253,0.1139,-0.0188,0.2967,-0.0270,0.0134,0.0099,-0.71,-0.31,-1.72,0,3.700,5.171,3.533,-0.867,0.005,-0.014,1.003,0.000,0.000,0.000,0.2970,0,2,-1.88,0.49,-0.94,0.0719,-0.0822,0.3136,0.1143,-0.0080,0.3000,0.2641,-0.14,1.01,51.66,1.7260,0.0000,0.0000,1.4210,2.4110,0
25375,0.1141,-0.0167,0.2974,-0.0204,0.0221,0.0128,-0.54,-0.44,-1.78,0,3.695,3.255,0.125,-0.839,0.005,-0.014,1.008,0.000,0.000,0.000,0.2990,-1,0,-1.15,0.87,-0.83,0.0675,-0.0828,0.3124,0.1143,-0.0080,0.3000,0.2637,0.42,0.69,53.45,1.7260,0.0000,0.0000,1.4210,2.4110,0
25496,0.1148,-0.0146,0.2988,-0.0127,0.0282,0.0186,-0.29,-0.48,-1.84,0,3.700,4.441,-1.646,-0.598,0.008,-0.014,1.004,0.000,0.000,0.000,0.3000,0,0,-0.71,0.88,-0.76,0.0682,-0.0810,0.3117,0.1143,-0.0080,0.3000,0.2628,0.85,0.28,55.17,1.7260,0.0930,0.0000,1.4100,2.4100,0
25618,0.1154,-0.0121,0.3002,-0.0062,0.0325,0.0226,-0.05,-0.40,-1.88,0,3.695,2.642,-0.379,1.432,0.003,-0.013,0.996,0.000,0.000,0.000,0.3040,-1,0,-0.17,0.68,-0.83,0.0720,-0.0758,0.3111,0.1143,-0.0080,0.3000,0.2621,1.23,-0.07,56.32,1.7260,0.0930,0.0000,1.4100,2.4100,0
25740,0.1165,-0.0093,0.3030,0.0004,0.0352,0.0298,0.17,-0.32,-1.86,0,3.706,5.614,-0.293,0.280,0.007,-0.015,0.993,0.000,0.000,0.000,0.3050,-3,-1,0.19,0.54,-0.36,0.0664,-0.0788,0.3118,0.1143,-0.0080,0.3000,0.2608,1.56,-0.46,55.68,1.7290,0.0000,2.4010,1.4200,2.3980,0
25861,0.1181,-0.0059,0.3053,0.0066,0.0371,0.0318,0.41,-0.29,-1.84,0,3.700,6.483,-6.422,0.542,0.004,-0.016,0.993,0.000,0.000,0.000,0.3060,0,-1,0.82,0.51,-0.55,0.0688,-0.0721,0.3110,0.1143,-0.0080,0.3000,0.2601,1.90,-0.87,55.23,1.7290,0.0000,2.4010,1.4200,2.3980,0
25982,0.1187,-0.0022,0.3068,0.0090,0.0375,0.0286,0.75,-0.06,-1.82,0,3.700,3.852,-2.186,0.150,0.010,-0.014,0.990,0.000,0.000,0.000,0.3070,-1,0,1.60,-0.28,-0.47,0.0725,-0.0728,0.3090,0.1143,-0.0080,0.3000,0.2602,2.19,-1.03,54.66,1.7220,0.1000,2.5240,1.4140,2.4030,0
26104,0.1205,-0.0020,0.3081,0.0123,0.0272,0.0235,0.97,0.10,-1.81,0,3.700,0.668,-2.692,-0.076,0.006,-0.013,0.991,0.000,0.000,0.000,0.3090,0,-1,2.00,-0.58,-0.40,0.0737,-0.0719,0.3077,0.1143,-0.0080,0.3000,0.2605,1.71,-1.31,54.43,1.7220,0.1000,2.5240,1.4140,2.4030,0
26226,0.1214,-0.0009,0.3094,0.0117,0.0187,0.0200,1.01,0.25,-1.82,0,3.700,-2.008,-2.932,0.105,0.005,-0.016,0.986,0.000,0.000,0.000,0.3110,0,0,2.01,-0.90,-0.55,0.0764,-0.0726,0.3066,0.1143,-0.0080,0.3000,0.2606,1.38,-1.35,54.51,1.7230,0.1050,2.5970,1.4110,2.4020,0
26348,0.1227,-0.0014,0.3110,0.0107,0.0075,0.0183,0.97,0.38,-1.80,0,3.695,-1.525,-2.867,0.817,0.003,-0.012,0.988,0.000,0.000,0.000,0.3060,0,-1,1.77,-1.26,-0.55,0.0778,-0.0867,0.3038,0.1143,-0.0080,0.3000,0.2605,0.82,-1.39,53.94,1.7230,0.1050,2.5970,1.4110,2.4020,0
26470,0.1217,-0.0051,0.3091,0.0035,-0.0099,0.0004,0.89,0.46,-1.75,0,3.700,-2.641,-2.054,1.814,0.010,-0.009,0.999,0.000,0.000,0.000,0.3090,1,-1,1.33,-1.57,-0.69,0.0820,-0.0637,0.3057,0.1143,-0.0080,0.3000,0.2628,-0.27,-0.97,52.42,1.7210,0.1050,2.5730,1.4140,2.3960,0
26591,0.1278,-0.0030,0.3090,0.0125,-0.0110,-0.0034,0.67,0.58,-1.67,0,3.690,-4.567,-5.115,0.568,0.000,-0.010,1.001,0.000,0.000,0.000,0.3040,0,-1,0.98,-1.80,-0.59,0.0829,-0.0685,0.3025,0.1143,-0.0080,0.3000,0.2632,-0.18,-1.82,50.14,1.7210,0.1050,2.5730,1.4140,2.3960,0
26713,0.1287,-0.0049,0.3063,0.0080,-0.0188,-0.0149,0.48,0.78,-1.64,0,3.695,-8.889,-0.537,1.545,0.003,-0.011,1.004,0.000,0.000,0.000,0.3040,3,0,0.36,-2.37,-0.65,0.0836,-0.0708,0.2999,0.1143,-0.0080,0.3000,0.2650,-0.67,-1.67,49.15,1.7200,0.0000,2.4980,1.4310,2.3950,0
26835,0.1297,-0.0079,0.3046,0.0027,-0.0267,-0.0182,0.17,0.85,-1.60,0,3.690,-9.840,-1.317,-0.439,0.004,-0.010,1.006,0.000,0.000,0.000,0.3030,0,1,-0.73,-2.39,-0.70,0.0814,-0.0791,0.2994,0.1143,-0.0080,0.3000,0.2656,-1.25,-1.48,47.86,1.7200,0.0000,2.4980,1.4310,2.3950,0
26956,0.1311,-0.0125,0.3031,-0.0011,-0.0351,-0.0183,-0.15,0.88,-1.57,0,3.695,-4.710,0.216,1.133,0.008,-0.012,1.008,0.000,0.000,0.000,0.3030,0,-1,-1.98,-2.50,-0.62,0.0781,-0.0808,0.3002,0.1143,-0.0080,0.3000,0.2659,-1.96,-1.41,47.15,1.7220,0.1070,0.0000,1.4180,2.4100,0
27078,0.1301,-0.0130,0.3023,-0.0105,-0.0301,-0.0153,-0.47,0.88,-1.54,0,3.690,-5.129,2.001,0.781,0.006,-0.010,1.008,0.000,0.000,0.000,0.3010,2,1,-2.58,-2.38,-0.43,0.0799,-0.0813,0.3032,0.1143,-0.0080,0.3000,0.2658,-1.76,-0.90,46.09,1.7220,0.1070,0.0000,1.4180,2.4100,0
27200,0.1303,-0.0146,0.3012,-0.0161,-0.0255,-0.0123,-0.74,0.83,-1.50,0,3.695,-1.733,1.787,1.015,0.005,-0.014,1.008,0.000,0.000,0.000,0.3000,1,0,-3.14,-2.09,-0.54,0.0756,-0.0859,0.3056,0.1143,-0.0080,0.3000,0.2656,-1.65,-0.65,45.02,1.7240,0.0000,0.0000,1.4290,2.4080,0
27322,0.1291,-0.0169,0.3001,-0.0234,-0.0213,-0.0104,-0.83,0.72,-1.45,0,3.684,-1.679,6.581,1.244,0.006,-0.010,1.013,0.000,0.000,0.000,0.2980,0,0,-3.31,-1.78,-0.34,0.0756,-0.0889,0.3082,0.1143,-0.0080,0.3000,0.2656,-1.62,-0.23,43.52,1.7240,0.0000,0.0000,1.4290,2.4080,0
27443,0.1279,-0.0188,0.2988,-0.0290,-0.0163,-0.0095,-0.93,0.52,-1.41,0,3.690,-2.407,3.176,0.896,0.008,-0.011,1.010,0.000,0.000,0.000,0.2980,0,0,-3.52,-0.97,-0.24,0.0646,-0.0796,0.3079,0.1143,-0.0080,0.3000,0.2658,-1.52,0.12,42.25,1.7210,0.0000,0.0000,1.4370,2.4060,0
27565,0.1243,-0.0204,0.2981,-0.0380,-0.0105,-0.0052,-1.03,0.37,-1.37,0,3.690,0.128,3.449,0.780,0.012,-0.007,1.010,0.000,0.000,0.000,0.2990,0,1,-3.81,-0.58,-0.16,0.0521,-0.0629,0.3081,0.1143,-0.0080,0.3000,0.2655,-1.37,0.79,41.07,1.7210,0.0000,0.0000,1.4370,2.4060,0
27686,0.1222,-0.0206,0.2985,-0.0410,-0.0012,0.0027,-1.04,0.21,-1.34,0,3.690,5.655,5.803,0.702,0.007,-0.014,1.011,0.000,0.000,0.000,0.2960,0,2,-3.46,0.02,0.29,0.0732,-0.1101,0.3230,0.1143,-0.0080,0.3000,0.2645,-0.95,1.08,40.26,1.7250,0.1030,0.0000,1.4380,2.4130,0
27807,0.1196,-0.0189,0.2975,-0.0436,0.0113,0.0020,-0.89,-0.05,-1.32,0,3.690,2.934,2.832,-0.169,0.009,-0.013,1.007,0.000,0.000,0.000,0.2980,-1,0,-2.74,0.71,0.25,0.0710,-0.1075,0.3190,0.1143,-0.0080,0.3000,0.2648,-0.24,1.38,39.68,1.7250,0.1030,0.0000,1.4380,2.4130,0
27928,0.1172,-0.0167,0.2980,-0.0430,0.0218,0.0078,-0.73,-0.28,-1.33,0,3.695,5.772,2.683,0.563,0.008,-0.012,1.012,0.000,0.000,0.000,0.2980,-3,2,-2.33,1.05,0.32,0.0726,-0.1039,0.3169,0.1143,-0.0080,0.3000,0.2641,0.40,1.52,39.93,1.7310,0.1020,0.0000,1.4300,2.4110,0
28050,0.1177,-0.0148,0.2984,-0.0345,0.0290,0.0124,-0.46,-0.42,-1.31,0,3.690,6.998,1.706,1.650,0.006,-0.014,1.007,0.000,0.000,0.000,0.2990,0,0,-1.62,1.32,0.16,0.0690,-0.0938,0.3169,0.1143,-0.0080,0.3000,0.2635,0.87,1.10,39.38,1.7310,0.1020,0.0000,1.4300,2.4110,0
28172,0.1159,-0.0098,0.2993,-0.0307,0.0403,0.0163,-0.16,-0.50,-1.24,0,3.695,6.578,2.165,1.195,0.011,-0.013,1.002,0.000,0.000,0.000,0.2990,0,-2,-0.76,1.53,0.36,0.0741,-0.0815,0.3155,0.1143,-0.0080,0.3000,0.2629,1.76,1.05,37.23,1.7300,0.0950,0.0000,1.4250,2.4110,0
28293,0.1162,-0.0061,0.3000,-0.0223,0.0449,0.0181,0.16,-0.60,-1.20,0,3.695,5.615,-1.647,0.709,0.004,-0.014,1.002,0.000,0.000,0.000,0.3020,-3,-3,0.23,1.70,1.25,0.0723,-0.1001,0.3169,0.1143,-0.0080,0.3000,0.2626,2.24,0.63,36.15,1.7300,0.0950,0.0000,1.4250,2.4110,0
