time_ms,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,roll,pitch,yaw,thrust,vbat,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,rate_roll,rate_pitch,rate_yaw,range_z,flow_dx,flow_dy,mekf_roll,mekf_pitch,mekf_yaw,mekf_x,mekf_y,mekf_z,our_ref_x,our_ref_y,our_ref_z,our_thrust,our_roll_cmd,our_pitch_cmd,our_yaw_rate_cmd,multi_front,multi_back,multi_left,multi_right,multi_up,ai_feat_count
4484,0.0034,-0.0126,0.0100,0.0018,0.0226,0.0073,0.04,0.71,0.01,0,4.054,-0.121,-0.031,0.081,0.012,0.011,1.002,0.000,0.000,0.000,0.0110,8,-1,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.9340,0.2160,1.3930,0.4060,2.6900,0
4536,0.0034,-0.0125,0.0101,0.0005,0.0231,0.0073,0.08,0.72,0.01,0,4.054,0.037,0.100,0.006,0.010,0.012,0.999,0.000,0.000,0.000,0.0080,2,5,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.9340,0.2160,1.3860,0.4120,2.6940,0
4588,0.0038,-0.0048,0.0102,0.0029,0.0653,0.0060,-0.23,0.66,0.02,0,4.054,0.132,-0.351,-0.130,0.011,0.013,1.001,0.000,0.000,0.000,0.0080,-36,-4,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.9320,0.2150,1.3860,0.4120,2.6940,0
4639,0.0028,-0.0132,0.0093,-0.0036,0.0151,0.0015,-0.22,0.70,0.02,0,4.049,0.164,-0.292,-0.255,0.009,0.013,1.000,0.000,0.000,0.000,0.0090,-17,-11,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.9320,0.2150,1.3950,0.4120,2.6930,0
4691,0.0039,-0.0065,0.0097,0.0017,0.0453,0.0026,-0.36,0.47,0.02,0,4.054,-0.183,-0.097,0.224,0.011,0.014,1.000,0.000,0.000,0.000,0.0050,16,-7,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.9360,0.2190,1.3950,0.4120,2.6930,0
4742,0.0069,-0.0004,0.0076,0.0147,0.0671,-0.0087,-0.19,0.54,0.02,0,4.054,0.173,-0.228,0.005,0.009,0.013,1.001,0.000,0.000,0.000,0.0120,9,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.9360,0.2190,1.3890,0.4110,2.6940,0
4794,0.0084,0.0013,0.0075,0.0192,0.0662,-0.0068,0.07,0.56,0.01,0,4.054,-0.022,-0.274,0.004,0.010,0.013,1.001,0.000,0.000,0.000,0.0070,0,3,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.9360,0.2150,1.3890,0.4110,2.6940,0
4845,0.0081,-0.0008,0.0087,0.0136,0.0464,-0.0007,0.16,0.61,0.01,0,4.054,0.186,-0.085,0.199,0.010,0.013,0.998,0.000,0.000,0.000,0.0080,-16,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.9360,0.2150,1.3910,0.4090,2.6900,0
4897,0.0082,-0.0028,0.0088,0.0119,0.0297,0.0007,0.25,0.63,0.01,0,4.059,0.193,-0.109,0.136,0.010,0.012,1.002,0.000,0.000,0.000,0.0090,3,5,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.9300,0.2150,1.3910,0.4090,2.6900,0
4948,0.0079,-0.0004,0.0087,0.0079,0.0354,0.0010,0.38,0.62,0.00,0,4.054,0.092,0.076,-0.105,0.015,0.012,1.000,0.000,0.000,0.000,0.0100,-18,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.9300,0.2150,1.3950,0.4080,2.6840,0
5000,0.0079,-0.0012,0.0088,0.0069,0.0265,0.0013,0.61,0.68,-0.00,0,4.054,0.105,-0.148,0.039,0.010,0.012,1.000,0.000,0.000,0.000,0.0080,0,3,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.9350,0.2150,1.3950,0.4080,2.6840,0
5052,0.0077,-0.0044,0.0091,0.0046,0.0069,0.0019,0.45,0.70,-0.00,0,4.054,0.122,-0.141,-0.007,0.012,0.013,1.000,0.000,0.000,0.000,0.0110,1,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.9350,0.2150,1.4040,0.4080,2.6950,0
5104,0.0072,0.0008,0.0093,0.0017,0.0305,0.0022,0.47,0.67,-0.00,0,3.637,0.102,0.043,1.187,0.009,0.016,1.003,0.000,0.000,0.000,0.0090,21,-5,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.9340,0.2190,1.4040,0.4080,2.6950,0
5155,0.0065,-0.0011,0.0098,-0.0045,0.0130,0.0044,0.79,0.67,-0.01,0,3.716,-0.893,-0.181,-0.099,0.009,0.015,0.998,0.000,0.000,0.000,0.0060,18,-1,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.9340,0.2190,1.3930,0.4070,2.6940,0
5206,0.0082,-0.0019,0.0105,-0.0004,0.0035,0.0064,0.58,0.61,0.00,0,3.764,-0.424,-0.936,-7.265,0.004,0.006,1.000,0.000,0.000,0.000,0.0080,0,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.9350,0.2210,1.3930,0.4070,2.6940,0
5257,0.0081,-0.0007,0.0084,-0.0050,0.0046,-0.0039,0.59,0.61,-0.19,0,3.779,0.654,0.622,-0.017,0.001,-0.017,1.021,0.000,0.000,0.000,0.0090,0,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.9350,0.2210,1.3830,0.4060,2.6910,0
5308,0.0078,-0.0006,0.0082,-0.0102,-0.0004,-0.0032,0.58,0.61,-0.26,0,3.785,-3.811,-4.963,1.068,0.016,0.022,0.997,0.000,0.000,0.000,0.0070,0,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.9280,0.2170,1.3830,0.4060,2.6910,0
5359,0.0071,-0.0007,0.0079,-0.0153,-0.0054,-0.0052,0.56,0.62,-0.31,0,3.790,-0.309,6.188,-15.923,0.022,-0.046,0.975,0.000,0.000,0.000,0.0070,-6,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.9280,0.2170,1.3660,0.4150,2.6920,0
5410,0.0124,-0.0080,0.0077,0.0064,-0.0407,-0.0045,0.44,0.39,-1.13,0,3.779,-2.351,-7.608,-18.862,0.012,0.012,1.029,0.000,0.000,0.000,0.0060,42,-6,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.9370,0.2080,1.3660,0.4150,2.6920,0
5462,0.0283,-0.0183,0.0064,0.0682,-0.0824,-0.0081,1.08,0.05,-2.08,0,3.785,-10.273,4.609,-1.445,0.002,-0.011,1.020,0.000,0.000,0.000,0.0040,23,-6,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.9370,0.2080,0.0000,0.4460,2.6960,0
5513,0.0260,-0.0283,0.0068,0.0441,-0.1062,-0.0004,0.81,0.35,-2.17,0,3.779,2.970,-0.564,-2.899,0.007,0.004,1.001,0.000,0.000,0.000,0.0030,-2,-2,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.9510,0.1960,0.0000,0.4460,2.6960,0
5564,0.0256,-0.0418,0.0043,0.0306,-0.1389,-0.0125,0.36,0.51,-2.15,0,3.779,1.706,3.708,9.150,-0.013,-0.019,1.022,0.000,0.000,0.000,0.0080,-14,-5,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.9510,0.1960,1.2310,0.0000,2.6940,0
5616,0.0259,-0.0426,0.0042,0.0222,-0.1186,-0.0100,0.42,0.47,-1.83,0,3.774,-4.026,5.508,9.720,0.009,-0.005,1.000,0.000,0.000,0.000,0.0070,1,-7,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.9450,0.2080,1.2310,0.0000,2.6940,0
5668,0.0248,-0.0405,0.0067,0.0089,-0.0888,0.0075,-0.02,0.51,-1.41,0,3.774,-18.116,-1.995,5.761,0.014,0.012,1.008,0.000,0.000,0.000,0.0060,1,-3,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.9450,0.2080,1.2710,0.4920,2.6880,0
5719,0.0260,-0.0484,0.0072,0.0077,-0.1055,0.0153,-0.41,0.57,-1.00,0,3.764,-18.257,-3.643,11.457,0.017,-0.023,1.000,0.000,0.000,0.000,0.0100,5,-6,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.9570,0.2200,1.2710,0.4920,2.6880,0
5770,0.0345,-0.0541,0.0085,0.0412,-0.1002,0.0199,-1.44,0.20,-0.49,0,3.769,-21.411,5.272,3.082,-0.000,-0.018,0.985,0.000,0.000,0.000,0.0130,13,1,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.9570,0.2200,0.0000,0.9620,2.6880,0
5820,0.0383,-0.0586,0.0095,0.0455,-0.0866,0.0198,-2.17,0.41,-0.24,0,3.764,-11.209,-0.772,2.380,0.006,-0.034,1.009,0.000,0.000,0.000,0.0090,-7,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.9630,0.2370,0.0000,0.9620,2.6880,0
5872,0.0367,-0.0619,0.0112,0.0245,-0.0623,0.0221,-3.32,0.76,-0.20,0,3.753,1.711,10.420,1.886,0.001,-0.038,0.986,0.000,0.000,0.000,0.0110,-20,5,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.9630,0.2370,0.0000,1.1300,2.6930,0
5923,0.0278,-0.0569,0.0120,-0.0292,-0.0032,0.0097,-3.81,0.91,-0.25,0,3.743,30.453,-18.005,-1.682,0.005,-0.026,0.974,0.000,0.000,0.000,0.0100,-31,5,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.9630,0.2450,0.0000,1.1300,2.6930,0
5974,0.0219,-0.0431,0.0104,-0.0563,0.0878,-0.0010,-3.83,1.61,-0.25,0,3.732,19.460,-2.128,12.674,0.015,-0.032,0.991,0.000,0.000,0.000,0.0080,-47,2,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.9630,0.2450,0.0000,0.0000,2.6900,0
6025,0.0183,-0.0033,0.0009,-0.0695,0.2764,-0.0509,-3.61,1.61,0.39,0,3.716,9.247,29.210,8.821,-0.008,-0.034,1.048,0.000,0.000,0.000,0.0100,-42,4,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.9830,0.2270,0.0000,0.0000,2.6900,0
6076,0.0189,0.0326,0.0001,-0.0600,0.4083,-0.0318,-4.10,0.74,0.81,0,3.711,82.923,-1.826,1.964,-0.004,-0.032,1.071,0.000,0.000,0.000,0.0120,-77,10,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.9830,0.2270,1.1920,0.9640,2.6890,0
6127,0.0011,0.0727,-0.0150,-0.1385,0.5316,-0.0761,-1.15,1.11,0.87,0,3.711,111.185,11.024,6.907,0.000,-0.015,1.080,0.000,0.000,0.000,0.0000,-18,16,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.9550,0.3150,1.1920,0.9640,2.6890,0
6179,-0.0169,0.1159,-0.0080,-0.2024,0.6023,0.0140,4.51,1.12,1.03,0,3.721,52.242,36.214,5.670,-0.001,-0.004,1.028,0.000,0.000,0.000,0.0000,9,16,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.9550,0.3150,0.0000,0.0000,2.6910,0
6230,-0.0343,0.1250,0.0028,-0.2403,0.4466,0.0948,9.13,-0.57,1.43,0,3.721,-44.992,17.237,5.444,0.007,-0.006,0.970,0.000,0.000,0.000,0.0000,9,-3,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.7310,0.0000,0.0000,2.6910,0
6280,-0.0386,0.1274,0.0069,-0.1934,0.2845,0.0884,8.38,-1.97,1.75,0,3.716,-60.476,4.437,2.872,-0.010,0.004,1.002,0.000,0.000,0.000,0.0040,-6,-8,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.7310,1.7580,0.1540,2.7470,0
6332,-0.0281,0.1314,0.0136,-0.0780,0.1817,0.0948,5.27,-3.00,1.52,0,3.700,7.370,-4.212,6.650,0.008,0.001,1.017,0.000,0.000,0.000,0.0100,-24,-6,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.7500,1.7580,0.1540,2.7470,0
6383,-0.0176,0.1381,0.0123,0.0128,0.1316,0.0763,5.26,-3.22,1.80,0,3.700,-17.997,-29.179,1.860,0.003,-0.004,1.006,0.000,0.000,0.000,0.0170,-5,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.7500,1.7460,0.0000,2.6910,0
6434,-0.0119,0.1510,0.0153,0.0617,0.1207,0.0696,4.32,-1.73,1.70,0,3.690,-43.182,-31.402,0.096,0.004,0.009,1.013,0.000,0.000,0.000,0.0250,16,22,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.9670,0.7750,1.7460,0.0000,2.6910,0
6485,-0.0177,0.1602,0.0226,0.0322,0.1026,0.0890,2.75,0.18,1.93,0,3.690,-17.975,5.469,-5.589,-0.009,0.011,1.043,0.000,0.000,0.000,0.0290,30,-4,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.9670,0.7750,1.7730,0.4570,2.6810,0
6536,-0.0193,0.1348,0.0285,0.0187,-0.0660,0.1189,3.27,0.13,1.90,0,3.679,-10.802,9.958,-13.629,0.002,0.001,1.028,0.000,0.000,0.000,0.0370,69,-1,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0100,0.7880,1.7730,0.4570,2.6810,0
6587,-0.0127,0.1091,0.0346,0.0454,-0.1888,0.1403,3.35,-0.48,1.26,0,3.684,-68.616,-5.895,-11.485,-0.003,0.003,1.049,0.000,0.000,0.000,0.0450,66,-8,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0100,0.7880,1.7830,0.0000,2.6650,0
6638,-0.0075,0.0807,0.0365,0.0643,-0.2969,0.1319,0.97,-0.55,0.69,0,3.674,-69.506,-18.189,-3.348,-0.014,0.013,1.042,0.000,0.000,0.000,0.0680,26,-4,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.9710,0.8090,1.7830,0.0000,2.6650,0
6689,-0.0009,0.0356,0.0498,0.0826,-0.4369,0.1864,-1.94,0.32,0.58,0,3.684,-57.992,-31.676,3.371,-0.007,0.012,1.049,0.000,0.000,0.000,0.0840,19,-5,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.9710,0.8090,0.0000,1.0950,2.6280,0
6740,0.0024,0.0100,0.0574,0.0739,-0.4340,0.1971,-4.79,1.69,0.80,0,3.706,-36.197,6.040,-0.560,-0.007,0.005,1.009,0.000,0.000,0.000,0.0940,31,-1,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.9720,0.8180,0.0000,1.0950,2.6280,0
6791,0.0074,-0.0181,0.0877,0.0626,-0.4095,0.2989,-6.93,1.59,0.82,0,3.711,-17.278,-0.475,1.308,-0.001,0.009,0.997,0.000,0.000,0.000,0.1030,9,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.3000,0.2727,-19.07,-3.34,-24.72,0.9720,0.8180,0.0000,1.0510,2.6270,0
6842,0.0089,-0.0354,0.1035,0.0421,-0.3395,0.3022,-8.16,1.44,0.86,0,3.711,1.892,2.644,1.486,0.001,0.004,0.958,0.000,0.000,0.000,0.1060,5,0,-6.93,1.59,0.82,0.0074,-0.0181,0.1030,0.0000,0.0000,0.3000,0.2694,-17.48,-2.55,-25.77,0.9660,0.8240,0.0000,1.0510,2.6270,0
6893,0.0100,-0.0437,0.1149,0.0269,-0.2424,0.2660,-8.40,1.17,0.89,0,3.700,25.305,9.391,2.655,-0.002,-0.006,0.957,0.000,0.000,0.000,0.1120,2,1,-6.39,1.70,0.90,0.0070,-0.0309,0.1056,0.0000,0.0000,0.3000,0.2711,-13.79,-1.91,-26.77,0.9660,0.8240,1.2640,1.0260,2.6260,0
6944,0.0106,-0.0512,0.1279,0.0149,-0.1623,0.2428,-7.47,0.72,0.95,0,3.690,26.383,4.093,3.975,0.001,-0.009,0.953,0.000,0.000,0.000,0.1220,0,0,-5.12,1.21,0.97,0.0059,-0.0328,0.1090,0.0000,0.0000,0.3000,0.2712,-10.78,-1.41,-28.60,0.9560,0.8060,1.2640,1.0260,2.6260,0
6995,0.0099,-0.0523,0.1281,0.0033,-0.0822,0.1663,-6.27,0.39,1.09,0,3.684,29.165,3.084,5.810,0.001,-0.017,0.976,0.000,0.000,0.000,0.1250,0,-2,-3.70,1.46,1.16,0.0063,-0.0322,0.1165,0.0000,0.0000,0.3000,0.2795,-7.08,-0.80,-32.68,0.9560,0.8060,1.4730,1.0110,2.5980,0
7046,0.0098,-0.0550,0.1359,-0.0016,-0.0318,0.1496,-4.91,0.16,1.38,0,3.674,28.689,4.618,5.439,-0.002,-0.015,0.995,0.000,0.000,0.000,0.1330,-10,0,-1.50,1.91,1.47,0.0080,-0.0322,0.1222,0.0000,0.0000,0.3000,0.2798,-5.04,-0.58,-41.26,0.9550,0.7880,1.4730,1.0110,2.5980,0
7097,0.0106,-0.0573,0.1359,0.0002,-0.0004,0.1106,-3.48,-0.19,1.71,0,3.669,27.871,1.799,4.945,0.004,-0.016,1.011,0.000,0.000,0.000,0.1350,-4,0,-3.00,1.72,1.66,0.0095,-0.0257,0.1332,0.0000,0.0000,0.3000,0.2840,-3.76,-0.70,-51.26,0.9550,0.7880,1.6600,1.0260,2.5830,0
7148,0.0124,-0.0494,0.1415,0.0083,0.0575,0.1138,-2.36,-0.29,1.95,0,3.669,25.943,0.968,4.442,0.002,-0.020,1.025,0.000,0.000,0.000,0.1380,-5,-2,-1.33,1.34,1.98,0.0104,-0.0196,0.1390,0.0000,0.0000,0.3000,0.2826,-0.73,-1.18,-58.60,0.9620,0.7610,1.6600,1.0260,2.5830,0
7199,0.0130,-0.0449,0.1418,0.0102,0.0807,0.0990,-1.06,-0.29,2.20,0,3.663,25.975,-2.754,4.008,0.002,-0.019,1.027,0.000,0.000,0.000,0.1410,-5,0,-0.15,1.57,2.17,0.0127,-0.0129,0.1430,0.0000,0.0000,0.3000,0.2842,0.57,-1.29,-66.00,0.9620,0.7610,1.7940,1.0500,2.5660,0
7250,0.0131,-0.0388,0.1470,0.0104,0.0952,0.1114,0.13,-0.16,2.39,0,3.663,19.862,-4.320,3.423,0.001,-0.017,1.033,0.000,0.000,0.000,0.1490,-1,0,1.04,0.92,2.49,0.0131,-0.0061,0.1478,0.0000,0.0000,0.3000,0.2819,1.62,-1.32,-71.83,0.9680,0.7560,1.7940,1.0500,2.5660,0
7302,0.0134,-0.0322,0.1498,0.0104,0.0995,0.1139,1.20,-0.06,2.57,0,3.663,11.676,0.889,2.984,0.001,-0.018,1.036,0.000,0.000,0.000,0.1510,-11,0,2.61,0.41,2.76,0.0134,-0.0041,0.1545,0.0000,0.0000,0.3000,0.2811,2.25,-1.34,-76.97,0.9680,0.7560,1.8920,1.0730,2.5610,0
7354,0.0139,-0.0289,0.1560,0.0112,0.0831,0.1318,1.75,-0.06,2.71,0,3.669,7.177,-0.047,1.647,0.006,-0.013,1.036,0.000,0.000,0.000,0.1600,-3,0,1.59,0.26,3.15,0.0127,0.0116,0.1634,0.0000,0.0000,0.3000,0.2780,1.76,-1.43,-81.41,0.9790,0.7330,1.8920,1.0730,2.5610,0
7405,0.0136,-0.0225,0.1609,0.0090,0.0760,0.1402,2.12,-0.01,2.82,0,3.663,2.171,-3.664,1.819,0.002,-0.016,1.031,0.000,0.000,0.000,0.1680,-3,0,2.20,0.14,3.27,0.0125,0.0162,0.1708,0.0000,0.0000,0.3000,0.2762,1.89,-1.32,-84.53,0.9790,0.7330,1.9200,1.0940,2.5460,0
7456,0.0139,-0.0182,0.1683,0.0092,0.0605,0.1554,2.28,0.08,2.90,0,3.674,-2.439,2.280,1.619,0.007,-0.014,1.024,0.000,0.000,0.000,0.1780,-1,0,2.30,-0.12,3.42,0.0122,0.0207,0.1785,0.0000,0.0000,0.3000,0.2731,1.50,-1.36,-86.90,0.9880,0.0000,1.9200,1.0940,2.5460,0
7508,0.0145,-0.0143,0.1759,0.0103,0.0514,0.1724,2.11,0.01,2.96,0,3.674,-3.346,0.903,1.072,0.003,-0.008,1.017,0.000,0.000,0.000,0.1890,0,-1,2.30,-0.06,3.51,0.0121,0.0223,0.1877,0.0000,0.0000,0.3000,0.2699,1.37,-1.47,-88.77,0.9880,0.0000,1.9110,1.1010,2.5290,0
7560,0.0146,-0.0117,0.1848,0.0101,0.0345,0.1827,1.93,-0.03,3.02,0,3.679,-2.503,0.674,0.948,0.004,-0.016,1.009,0.000,0.000,0.000,0.1970,-7,-1,2.22,0.08,3.46,0.0140,0.0222,0.1978,0.0000,0.0000,0.3000,0.2671,0.78,-1.49,-90.50,0.9940,0.0000,1.9110,1.1010,2.5290,0
7612,0.0148,-0.0102,0.1960,0.0099,0.0186,0.1964,1.73,-0.04,3.07,0,3.679,-3.406,-0.753,-0.970,0.004,-0.013,0.998,0.000,0.000,0.000,0.2070,-1,0,1.36,0.15,3.71,0.0151,0.0351,0.2090,0.0000,0.0000,0.3000,0.2635,0.15,-1.51,-92.08,0.9940,0.0000,1.9070,1.1100,2.5100,0
7663,0.0154,-0.0065,0.2058,0.0111,0.0140,0.1968,1.45,-0.07,3.07,0,3.679,-7.050,-0.270,-0.251,0.002,-0.008,0.991,0.000,0.000,0.000,0.2190,0,-1,1.22,0.04,3.71,0.0150,0.0370,0.2184,0.0000,0.0000,0.3000,0.2616,0.20,-1.62,-91.96,1.0000,0.0000,1.9070,1.1100,2.5100,0
7715,0.0144,-0.0047,0.2167,0.0071,0.0062,0.1986,1.13,-0.13,3.04,0,3.679,-2.582,1.908,-0.979,-0.000,-0.011,0.985,0.000,0.000,0.000,0.2280,0,-3,0.94,0.07,3.63,0.0171,0.0371,0.2284,0.0000,0.0000,0.3000,0.2593,-0.05,-1.37,-91.06,1.0000,0.0000,1.9050,1.1120,2.4860,0
7767,0.0150,-0.0029,0.2284,0.0089,0.0004,0.1897,0.95,-0.12,3.00,0,3.684,-2.685,0.957,-0.945,0.008,-0.010,0.982,0.000,0.000,0.000,0.2370,0,0,0.83,0.37,3.41,0.0238,0.0374,0.2375,0.0000,0.0000,0.3000,0.2581,-0.20,-1.51,-89.88,1.0030,0.0000,1.9050,1.1120,2.4860,0
7819,0.0312,-0.0021,0.2361,0.0600,-0.0030,0.1834,0.81,-0.48,2.86,0,3.679,-5.329,-9.350,-1.293,0.003,-0.009,0.976,0.000,0.000,0.000,0.2410,0,0,0.69,0.42,3.37,0.0272,0.0373,0.2462,0.0000,0.0000,0.3000,0.2573,-0.31,-5.13,-85.89,1.0030,0.0000,1.9010,1.1090,2.4720,0
7870,0.0336,-0.0038,0.2467,0.0605,-0.0144,0.1701,0.60,-0.10,2.79,0,3.679,-5.590,-12.420,-0.674,0.003,-0.009,0.973,0.000,0.000,0.000,0.2500,2,-2,0.41,-0.07,3.29,0.0307,0.0367,0.2526,0.0000,0.0000,0.3000,0.2568,-0.97,-5.33,-83.73,0.9970,0.0000,1.9010,1.1090,2.4720,0
7921,0.0358,-0.0033,0.2521,0.0582,-0.0155,0.1460,0.33,0.52,2.74,0,3.674,-2.185,-3.965,-0.713,-0.000,-0.009,0.979,0.000,0.000,0.000,0.2560,0,-10,0.17,-0.90,3.36,0.0271,0.0338,0.2590,0.0000,0.0000,0.3000,0.2584,-0.99,-5.35,-82.35,0.9970,0.0000,1.9100,1.1160,2.4550,0
7972,0.0364,-0.0034,0.2578,0.0499,-0.0163,0.1378,0.17,0.71,2.68,0,3.674,-1.687,0.279,-1.124,0.001,-0.014,0.979,0.000,0.000,0.000,0.2620,0,0,0.03,-0.75,3.22,0.0400,0.0335,0.2653,0.0000,0.0000,0.3000,0.2582,-1.04,-5.00,-80.28,0.9990,0.0000,1.9100,1.1160,2.4550,0
8024,0.0437,-0.0034,0.2624,0.0570,-0.0158,0.1191,0.09,0.71,2.62,0,3.669,-1.292,-3.216,-0.855,0.005,-0.011,0.985,0.000,0.000,0.000,0.2660,-1,0,-0.05,-0.74,3.16,0.0444,0.0317,0.2702,0.0000,0.0000,0.3000,0.2593,-1.00,-5.83,-78.72,0.9990,0.0000,1.9050,1.1140,2.4420,0
8075,0.0462,-0.0055,0.2682,0.0506,-0.0205,0.1110,0.04,0.88,2.58,0,3.669,-4.154,1.743,-1.292,0.004,-0.015,0.987,0.000,0.000,0.000,0.2750,0,1,-0.31,-1.12,3.29,0.0403,0.0361,0.2748,0.0000,0.0000,0.3000,0.2591,-1.38,-5.71,-77.44,0.9980,0.0000,1.9050,1.1140,2.4420,0
8127,0.0470,-0.0059,0.2731,0.0395,-0.0194,0.1032,-0.08,0.91,2.51,0,3.669,-2.050,3.118,-1.690,0.005,-0.012,0.989,0.000,0.000,0.000,0.2790,0,0,-0.53,-1.10,3.23,0.0396,0.0357,0.2798,0.0000,0.0000,0.3000,0.2590,-1.36,-5.25,-75.37,0.9980,0.0000,1.9020,1.1190,2.4230,0
