# meta:t_zero=scenario_start
t,cf231_active.a_res_x,cf231_active.a_res_y,cf231_active.a_res_z,cf231_active.acc_x,cf231_active.acc_y,cf231_active.acc_z,cf231_active.alp_x,cf231_active.alp_y,cf231_active.alp_z,cf231_active.ctrltarget_x,cf231_active.ctrltarget_y,cf231_active.ctrltarget_z,cf231_active.e_r_norm,cf231_active.e_r_x,cf231_active.e_r_y,cf231_active.e_r_z,cf231_active.f_res_x,cf231_active.f_res_y,cf231_active.f_res_z,cf231_active.gyro_x,cf231_active.gyro_y,cf231_active.gyro_z,cf231_active.motor_m1,cf231_active.motor_m2,cf231_active.motor_m3,cf231_active.motor_m4,cf231_active.pitch_deg,cf231_active.rnn_clamped,cf231_active.rnn_pred_x,cf231_active.rnn_pred_y,cf231_active.rnn_pred_z,cf231_active.roll_deg,cf231_active.tau_x,cf231_active.tau_y,cf231_active.tau_z,cf231_active.vx,cf231_active.vy,cf231_active.vz,cf231_active.x,cf231_active.y,cf231_active.yaw_deg,cf231_active.z,cf_second.a_res_x,cf_second.a_res_y,cf_second.a_res_z,cf_second.acc_x,cf_second.acc_y,cf_second.acc_z,cf_second.alp_x,cf_second.alp_y,cf_second.alp_z,cf_second.ctrltarget_x,cf_second.ctrltarget_y,cf_second.ctrltarget_z,cf_second.e_r_norm,cf_second.e_r_x,cf_second.e_r_y,cf_second.e_r_z,cf_second.f_res_x,cf_second.f_res_y,cf_second.f_res_z,cf_second.gyro_x,cf_second.gyro_y,cf_second.gyro_z,cf_second.motor_m1,cf_second.motor_m2,cf_second.motor_m3,cf_second.motor_m4,cf_second.pitch_deg,cf_second.rnn_clamped,cf_second.rnn_pred_x,cf_second.rnn_pred_y,cf_second.rnn_pred_z,cf_second.roll_deg,cf_second.tau_x,cf_second.tau_y,cf_second.tau_z,cf_second.vx,cf_second.vy,cf_second.vz,cf_second.x,cf_second.y,cf_second.yaw_deg,cf_second.z,rel.cf231_active_cf_second.vx,rel.cf231_active_cf_second.vy,rel.cf231_active_cf_second.vz,rel.cf231_active_cf_second.x,rel.cf231_active_cf_second.y,rel.cf231_active_cf_second.z,rel.cf_second_cf231_active.vx,rel.cf_second_cf231_active.vy,rel.cf_second_cf231_active.vz,rel.cf_second_cf231_active.x,rel.cf_second_cf231_active.y,rel.cf_second_cf231_active.z
0.040000,0.083296,-0.051609,-0.466870,0.008709,-0.008404,1.000355,-9.652394,-1.203548,0.851213,-0.000000,-0.200001,1.000000,0.050107,-0.043640,-0.024455,-0.002863,0.003415,-0.002116,-0.019142,2.265878,0.991976,0.479627,37571.836590,38629.836590,39526.305950,39155.061723,0.468087,0.000000,0.000000,0.000000,0.000000,0.008564,0.000000,0.000000,0.000000,-0.006166,0.016415,-0.004488,-0.003168,-0.191677,-0.154077,0.974895,0.000000,0.000000,0.000000,-0.007975,0.002242,0.996186,1.873672,1.498016,0.292572,-0.000000,0.799990,1.650010,0.011303,-0.011303,0.000003,-0.000056,0.000000,0.000000,0.000000,5.212331,2.560347,0.154881,50366.151020,52034.321429,51484.407143,56582.759184,-0.134341,0.000000,0.000000,0.000000,0.000000,-0.183579,0.000405,-0.000029,-0.000011,0.002802,-0.035530,0.010612,-0.002972,0.818958,-0.014471,1.187414,-0.008968,0.051945,-0.015101,-0.000196,-1.010635,-0.212519,0.008968,-0.051945,0.015101,0.000196,1.010635,0.212519
0.042000,0.091103,-0.068244,-0.483796,0.008258,-0.010088,0.998006,-3.748009,4.017158,-0.313847,-0.000000,-0.200001,1.000000,0.049752,-0.043273,-0.024383,-0.002860,0.003735,-0.002798,-0.019836,2.126270,1.409662,0.394126,37562.976612,38633.768967,39487.833428,39183.023388,0.468087,0.000000,0.000000,0.000000,0.000000,0.008564,0.000000,0.000000,0.000000,-0.006001,0.016098,-0.004364,-0.003124,-0.191762,-0.154077,0.974923,0.000000,0.000000,0.000000,-0.007712,0.002040,0.996340,1.873672,1.498016,0.292572,-0.000000,0.799990,1.650010,0.011303,-0.011303,0.000003,-0.000056,0.000000,0.000000,0.000000,5.399230,2.281224,0.097805,50351.874446,52078.045790,51469.615953,56588.231905,-0.143015,0.000000,0.000000,0.000000,0.000000,-0.173661,0.000405,-0.000029,-0.000011,0.002814,-0.035383,0.010167,-0.002972,0.818906,-0.014544,1.187362,-0.008815,0.051481,-0.014531,-0.000152,-1.010668,-0.212439,0.008815,-0.051481,0.014531,0.000152,1.010668,0.212439
0.044000,0.090292,-0.086127,-0.500753,0.007726,-0.011370,0.997571,8.964937,-3.007441,-2.742883,-0.000000,-0.200001,1.000000,0.049392,-0.042905,-0.024302,-0.002856,0.003702,-0.003531,-0.020531,3.460652,0.719595,0.003585,37491.983402,38787.406639,39368.029046,39205.360996,0.468087,0.000000,0.000000,0.000000,0.000000,0.008564,0.000000,0.000000,0.000000,-0.005843,0.015795,-0.004245,-0.003082,-0.191843,-0.154077,0.974949,0.000000,0.000000,0.000000,-0.007130,0.001774,0.996584,1.873672,1.498016,0.292572,-0.000000,0.799990,1.650010,0.011303,-0.011303,0.000003,-0.000056,0.000000,0.000000,0.000000,5.295667,2.020175,0.463546,50468.426329,51961.367595,51611.670380,56482.802532,-0.143015,0.000000,0.000000,0.000000,0.000000,-0.173661,0.000405,-0.000029,-0.000011,0.002814,-0.035383,0.010167,-0.002972,0.818906,-0.014544,1.187362,-0.008657,0.051178,-0.014412,-0.000109,-1.010749,-0.212412,0.008657,-0.051178,0.014412,0.000109,1.010749,0.212412
0.046000,0.085378,-0.101127,-0.525468,0.005942,-0.010403,0.997362,16.199694,-9.748059,-3.332569,-0.000000,-0.200001,1.000000,0.049367,-0.042844,-0.024362,-0.002828,0.003501,-0.004146,-0.021544,5.309602,-0.291563,-0.314391,37446.447911,38949.869653,39274.401107,39191.849019,0.461602,0.000000,0.000000,0.000000,0.000000,0.027046,0.000000,0.000000,0.000000,-0.006334,0.015788,-0.004216,-0.003120,-0.191746,-0.152244,0.974923,0.000000,0.000000,0.000000,-0.006397,0.002025,0.996986,1.873672,1.498016,0.292572,-0.000000,0.799990,1.650010,0.011303,-0.011303,0.000003,-0.000056,0.000000,0.000000,0.000000,5.279476,1.960037,0.866883,50611.075491,51827.901758,51754.255429,56370.530507,-0.143015,0.000000,0.000000,0.000000,0.000000,-0.173661,0.000405,-0.000029,-0.000011,0.002814,-0.035383,0.010167,-0.002972,0.818906,-0.014544,1.187362,-0.009148,0.051171,-0.014383,-0.000148,-1.010653,-0.212438,0.009148,-0.051171,0.014383,0.000148,1.010653,0.212438
0.048000,0.075322,-0.106867,-0.545713,0.002283,-0.007486,0.998918,8.471598,-5.982312,-0.404261,-0.000000,-0.200001,1.000000,0.049328,-0.042762,-0.024429,-0.002810,0.003088,-0.004382,-0.022374,5.789789,-0.839509,-0.263799,37460.483494,38971.026409,39291.826308,39147.160488,0.457489,0.000000,0.000000,0.000000,0.000000,0.038764,0.000000,0.000000,0.000000,-0.006645,0.015783,-0.004197,-0.003144,-0.191685,-0.151082,0.974907,0.000000,0.000000,0.000000,-0.005874,0.002495,0.997264,1.873672,1.498016,0.292572,-0.000000,0.799990,1.650010,0.011303,-0.011303,0.000003,-0.000056,0.000000,0.000000,0.000000,5.603848,1.859240,0.880366,50626.371646,51841.751392,51750.572152,56353.000000,-0.143015,0.000000,0.000000,0.000000,0.000000,-0.173661,0.000405,-0.000029,-0.000011,0.002814,-0.035383,0.010167,-0.002972,0.818906,-0.014544,1.187362,-0.009459,0.051166,-0.014365,-0.000172,-1.010592,-0.212455,0.009459,-0.051166,0.014365,0.000172,1.010592,0.212455
0.050000,0.055393,-0.097273,-0.556409,-0.001005,-0.006313,1.001506,-5.826223,1.790599,2.030323,-0.000000,-0.200001,1.000000,0.049295,-0.042672,-0.024521,-0.002812,0.002271,-0.003988,-0.022813,4.976252,-0.446503,-0.066697,37496.149587,38892.909665,39350.716853,39135.283633,0.457489,0.000000,0.000000,0.000000,0.000000,0.038764,0.000000,0.000000,0.000000,-0.006645,0.015783,-0.004197,-0.003144,-0.191685,-0.151082,0.974907,0.000000,0.000000,0.000000,-0.005363,0.002333,0.997676,1.873672,1.498016,0.292572,-0.000000,0.799990,1.650010,0.011303,-0.011303,0.000003,-0.000056,0.000000,0.000000,0.000000,5.801277,1.569820,0.841751,50638.778003,51883.306133,51746.000000,56352.138875,-0.161607,0.000000,0.000000,0.000000,0.000000,-0.133389,0.000405,-0.000029,-0.000011,0.002931,-0.034397,0.008997,-0.002972,0.818800,-0.010914,1.187242,-0.009576,0.050180,-0.013194,-0.000172,-1.010486,-0.212335,0.009576,-0.050180,0.013194,0.000172,1.010486,0.212335
0.052000,0.025572,-0.078977,-0.539519,-0.003464,-0.006926,1.004249,-10.239704,3.208718,0.024646,-0.000000,-0.200001,1.000000,0.048892,-0.042240,-0.024462,-0.002809,0.001048,-0.003238,-0.022120,3.827099,-0.202276,-0.134538,37455.740273,38868.599293,39350.331986,39182.908540,0.457489,0.000000,0.000000,0.000000,0.000000,0.038764,0.000000,0.000000,0.000000,-0.006477,0.015416,-0.004066,-0.003099,-0.191783,-0.151082,0.974936,0.000000,0.000000,0.000000,-0.005418,0.001890,0.997869,1.873672,1.498016,0.292572,-0.000000,0.799990,1.650010,0.011303,-0.011303,0.000003,-0.000056,0.000000,0.000000,0.000000,5.869419,1.338891,0.915723,50663.945347,51872.853274,51779.143279,56323.105859,-0.164605,0.000000,0.000000,0.000000,0.000000,-0.126894,0.000405,-0.000029,-0.000011,0.002950,-0.034238,0.008808,-0.002972,0.818783,-0.010328,1.187223,-0.009427,0.049654,-0.012874,-0.000127,-1.010567,-0.212287,0.009427,-0.049654,0.012874,0.000127,1.010567,0.212287
0.054000,-0.006841,-0.067221,-0.483058,-0.004744,-0.008197,1.004320,-7.686159,0.980564,-0.844369,-0.000000,-0.200001,1.000000,0.048604,-0.041919,-0.024438,-0.002807,-0.000280,-0.002756,-0.019805,3.089056,-0.200394,-0.192459,37422.483229,38862.067086,39351.651992,39211.359539,0.457489,0.000000,0.000000,0.000000,0.000000,0.038764,0.000000,0.000000,0.000000,-0.006368,0.015178,-0.003982,-0.003070,-0.191847,-0.151082,0.974955,0.000000,0.000000,0.000000,-0.005748,0.001131,0.997270,1.873672,1.498016,0.292572,-0.000000,0.799990,1.650010,0.011303,-0.011303,0.000003,-0.000056,0.000000,0.000000,0.000000,6.143923,1.061562,0.979059,50687.639798,51875.123426,51802.078086,56288.113350,-0.164605,0.000000,0.000000,0.000000,0.000000,-0.126894,0.000405,-0.000029,-0.000011,0.002950,-0.034238,0.008808,-0.002972,0.818783,-0.010328,1.187223,-0.009318,0.049416,-0.012789,-0.000098,-1.010630,-0.212268,0.009318,-0.049416,0.012789,0.000098,1.010630,0.212268
0.056000,-0.031871,-0.068251,-0.441527,-0.006686,-0.007517,1.005338,-2.241945,-7.869458,1.102711,-0.000000,-0.200001,1.000000,0.048510,-0.041655,-0.024699,-0.002828,-0.001307,-0.002798,-0.018103,2.913291,-1.341254,0.010815,37429.640767,38854.651867,39437.241171,39130.118063,0.460235,0.000000,0.000000,0.000000,0.000000,0.069175,0.000000,0.000000,0.000000,-0.006888,0.015135,-0.003889,-0.003115,-0.191747,-0.152416,0.974929,0.000000,0.000000,0.000000,-0.005333,0.000407,0.996168,1.873672,1.498016,0.292572,-0.000000,0.799990,1.650010,0.011303,-0.011303,0.000003,-0.000056,0.000000,0.000000,0.000000,6.167558,0.568079,0.886773,50633.851175,51928.684073,51790.712794,56297.287206,-0.164605,0.000000,0.000000,0.000000,0.000000,-0.126894,0.000405,-0.000029,-0.000011,0.002950,-0.034238,0.008808,-0.002972,0.818783,-0.010328,1.187223,-0.009838,0.049374,-0.012697,-0.000143,-1.010530,-0.212294,0.009838,-0.049374,0.012697,0.000143,1.010530,0.212294
0.058000,-0.049230,-0.072542,-0.461721,-0.007218,-0.005835,1.008332,0.992505,-9.207801,3.292187,-0.000000,-0.200001,1.000000,0.048432,-0.041462,-0.024869,-0.002839,-0.002018,-0.002974,-0.018931,3.013734,-2.256627,0.398342,37497.927273,38802.181818,39550.672727,39005.581818,0.461631,0.000000,0.000000,0.000000,0.000000,0.084635,0.000000,0.000000,0.000000,-0.007153,0.015114,-0.003842,-0.003138,-0.191696,-0.153094,0.974916,0.000000,0.000000,0.000000,-0.004749,-0.000322,0.995486,1.873672,1.498016,0.292572,-0.000000,0.799990,1.650010,0.011303,-0.011303,0.000003,-0.000056,0.000000,0.000000,0.000000,5.620338,-0.117977,0.688050,50508.907895,52002.221660,51776.282389,56349.870445,-0.164605,0.000000,0.000000,0.000000,0.000000,-0.126894,0.000405,-0.000029,-0.000011,0.002950,-0.034238,0.008808,-0.002972,0.818783,-0.010328,1.187223,-0.010103,0.049352,-0.012650,-0.000165,-1.010479,-0.212307,0.010103,-0.049352,0.012650,0.000165,1.010479,0.212307
0.060000,-0.060675,-0.069149,-0.484020,-0.006719,-0.003815,1.010962,0.155732,-7.447732,3.171707,-0.000000,-0.200001,1.000000,0.048023,-0.041024,-0.024803,-0.002836,-0.002488,-0.002835,-0.019845,3.047501,-2.963528,0.688221,37551.988571,38758.171429,39626.817143,38905.571429,0.461631,0.000000,0.000000,0.000000,0.000000,0.084635,0.000000,0.000000,0.000000,-0.006995,0.014765,-0.003725,-0.003096,-0.191789,-0.153094,0.974942,0.000000,0.000000,0.000000,-0.005177,-0.000997,0.995329,1.873672,1.498016,0.292572,-0.000000,0.799990,1.650010,0.011303,-0.011303,0.000003,-0.000056,0.000000,0.000000,0.000000,5.456526,-0.415488,0.611378,50495.168177,52035.561430,51763.093152,56351.336354,-0.175097,0.000000,0.000000,0.000000,0.000000,-0.072390,0.000405,-0.000029,-0.000011,0.003207,-0.034040,0.008551,-0.002944,0.818471,-0.002177,1.187303,-0.010202,0.048805,-0.012276,-0.000152,-1.010259,-0.212361,0.010202,-0.048805,0.012276,0.000152,1.010259,0.212361
0.062000,-0.065966,-0.055930,-0.456006,-0.005662,-0.004726,1.014165,2.847381,-3.688403,1.145328,-0.000000,-0.200001,1.000000,0.047719,-0.040673,-0.024795,-0.002834,-0.002705,-0.002293,-0.018696,3.422345,-3.410102,0.757686,37570.711660,38769.507180,39637.297530,38856.339460,0.461631,0.000000,0.000000,0.000000,0.000000,0.084635,0.000000,0.000000,0.000000,-0.006888,0.014527,-0.003645,-0.003067,-0.191852,-0.153094,0.974959,0.000000,0.000000,0.000000,-0.006111,-0.001150,0.995329,1.873672,1.498016,0.292572,-0.000000,0.799990,1.650010,0.011303,-0.011303,0.000003,-0.000056,0.000000,0.000000,0.000000,5.291265,-0.754637,0.742073,50537.627907,52012.604651,51830.023256,56307.465116,-0.175338,0.000000,0.000000,0.000000,0.000000,-0.061953,0.000405,-0.000029,-0.000011,0.003130,-0.034784,0.007909,-0.002969,0.818236,-0.001270,1.187165,-0.010018,0.049311,-0.011554,-0.000098,-1.010088,-0.212205,0.010018,-0.049311,0.011554,0.000098,1.010088,0.212205
0.064000,-0.062119,-0.044586,-0.386864,-0.005183,-0.005539,1.016025,2.075837,-3.056577,-0.245624,-0.000000,-0.200001,1.000000,0.047631,-0.040529,-0.024860,-0.002835,-0.002547,-0.001828,-0.015861,3.636514,-3.621223,0.754809,37571.613389,38787.466528,39636.012974,38841.987026,0.461631,0.000000,0.000000,0.000000,0.000000,0.084635,0.000000,0.000000,0.000000,-0.006888,0.014527,-0.003645,-0.003067,-0.191852,-0.153094,0.974959,0.000000,0.000000,0.000000,-0.007175,-0.000940,0.995617,1.873672,1.498016,0.292572,-0.000000,0.799990,1.650010,0.011303,-0.011303,0.000003,-0.000056,0.000000,0.000000,0.000000,5.153922,-1.253431,0.675414,50488.142065,52051.990932,51834.261461,56314.867003,-0.175264,0.000000,0.000000,0.000000,0.000000,-0.061396,0.000405,-0.000029,-0.000011,0.003119,-0.034862,0.007845,-0.002972,0.818215,-0.001254,1.187150,-0.010007,0.049389,-0.011491,-0.000095,-1.010067,-0.212190,0.010007,-0.049389,0.011491,0.000095,1.010067,0.212190
0.066000,-0.054436,-0.045606,-0.351510,-0.004478,-0.005532,1.015934,-2.315652,4.300069,0.007672,-0.000000,-0.200001,1.000000,0.047850,-0.040419,-0.025459,-0.002766,-0.002232,-0.001870,-0.014412,3.058905,-2.991032,0.743056,37554.674055,38742.861461,39631.482116,38848.647355,0.480982,0.000000,0.000000,0.000000,0.000000,0.107140,0.000000,0.000000,0.000000,-0.007455,0.014424,-0.002900,-0.003119,-0.191750,-0.149471,0.974937,0.000000,0.000000,0.000000,-0.008097,-0.000992,0.996119,1.873672,1.498016,0.292572,-0.000000,0.799990,1.650010,0.011303,-0.011303,0.000003,-0.000056,0.000000,0.000000,0.000000,5.100516,-1.733044,0.530009,50412.584375,52119.754687,51808.307813,56341.692187,-0.175264,0.000000,0.000000,0.000000,0.000000,-0.061396,0.000405,-0.000029,-0.000011,0.003119,-0.034862,0.007845,-0.002972,0.818215,-0.001254,1.187150,-0.010575,0.049286,-0.010745,-0.000147,-1.009964,-0.212213,0.010575,-0.049286,0.010745,0.000147,1.009964,0.212213
0.068000,-0.046953,-0.049988,-0.349091,-0.004366,-0.003633,1.014792,-12.379152,11.930100,0.014989,-0.000000,-0.200001,1.000000,0.047930,-0.040312,-0.025782,-0.002739,-0.001925,-0.002050,-0.014313,1.601631,-1.241651,0.746699,37558.063604,38643.491166,39624.405856,38929.195861,0.488893,0.000000,0.000000,0.000000,0.000000,0.116341,0.000000,0.000000,0.000000,-0.007687,0.014382,-0.002595,-0.003140,-0.191708,-0.147990,0.974928,0.000000,0.000000,0.000000,-0.009222,-0.000874,0.996638,1.873672,1.498016,0.292572,-0.000000,0.799990,1.650010,0.011303,-0.011303,0.000003,-0.000056,0.000000,0.000000,0.000000,4.928162,-2.030873,0.416220,50351.502513,52164.206533,51789.750754,56370.790452,-0.175264,0.000000,0.000000,0.000000,0.000000,-0.061396,0.000405,-0.000029,-0.000011,0.003119,-0.034862,0.007845,-0.002972,0.818215,-0.001254,1.187150,-0.010807,0.049244,-0.010441,-0.000168,-1.009922,-0.212222,0.010807,-0.049244,0.010441,0.000168,1.009922,0.212222
0.070000,-0.041418,-0.047311,-0.363043,-0.002356,-0.004197,1.014257,-11.584206,21.308252,-1.422044,-0.000000,-0.200001,1.000000,0.047922,-0.040222,-0.025907,-0.002741,-0.001698,-0.001940,-0.014885,0.378859,1.105619,0.496523,37532.320274,38599.280118,39533.960823,39092.558766,0.488893,0.000000,0.000000,0.000000,0.000000,0.116341,0.000000,0.000000,0.000000,-0.007687,0.014382,-0.002595,-0.003140,-0.191708,-0.147990,0.974928,0.000000,0.000000,0.000000,-0.009958,-0.000455,0.996220,1.873672,1.498016,0.292572,-0.000000,0.799990,1.650010,0.011303,-0.011303,0.000003,-0.000056,0.000000,0.000000,0.000000,4.694493,-2.193922,0.251748,50319.762583,52216.678190,51737.347229,56421.703610,-0.177999,0.000000,0.000000,0.000000,0.000000,-0.011776,0.000405,-0.000029,-0.000011,0.005151,-0.034513,0.006942,-0.002469,0.817942,0.003674,1.187110,-0.012839,0.048894,-0.009537,-0.000670,-1.009650,-0.212182,0.012839,-0.048894,0.009537,0.000670,1.009650,0.212182
0.072000,-0.032685,-0.042307,-0.375353,0.000352,-0.006302,1.009508,-5.357139,16.522979,-2.798166,-0.000000,-0.200001,1.000000,0.048756,-0.041269,-0.025813,-0.002744,-0.001340,-0.001735,-0.015389,0.100968,2.717203,0.225929,37487.866972,38583.288991,39441.302752,39225.833333,0.487609,0.000000,0.000000,0.000000,0.000000,0.109757,0.000000,0.000000,0.000000,-0.007495,0.015358,-0.002473,-0.003088,-0.191448,-0.147889,0.974955,0.000000,0.000000,0.000000,-0.010020,-0.000212,0.996235,1.873672,1.498016,0.292572,-0.000000,0.799990,1.650010,0.011303,-0.011303,0.000003,-0.000056,0.000000,0.000000,0.000000,4.434114,-2.629270,0.231335,50283.493110,52231.435039,51759.991142,56423.000000,-0.178070,0.000000,0.000000,0.000000,0.000000,-0.010482,0.000405,-0.000029,-0.000011,0.005204,-0.034503,0.006918,-0.002456,0.817935,0.003803,1.187109,-0.012699,0.049861,-0.009391,-0.000632,-1.009383,-0.212155,0.012699,-0.049861,0.009391,0.000632,1.009383,0.212155
0.074000,-0.015406,-0.046507,-0.372400,0.002585,-0.008510,1.004171,1.572431,-2.899377,-0.702219,-0.000000,-0.200001,1.000000,0.049179,-0.041776,-0.025804,-0.002746,-0.000632,-0.001907,-0.015268,0.131921,1.642049,0.205508,37440.137629,38610.895361,39473.147938,39203.593814,0.487095,0.000000,0.000000,0.000000,0.000000,0.107120,0.000000,0.000000,0.000000,-0.007418,0.015748,-0.002424,-0.003068,-0.191344,-0.147848,0.974965,0.000000,0.000000,0.000000,-0.009290,-0.000054,0.996493,1.873672,1.498016,0.292572,-0.000000,0.799990,1.650010,0.011303,-0.011303,0.000003,-0.000056,0.000000,0.000000,0.000000,4.195549,-3.089919,0.265895,50266.414424,52230.051803,51801.912138,56406.440325,-0.178070,0.000000,0.000000,0.000000,0.000000,-0.010482,0.000405,-0.000029,-0.000011,0.005204,-0.034503,0.006918,-0.002456,0.817935,0.003803,1.187109,-0.012622,0.050252,-0.009342,-0.000612,-1.009279,-0.212144,0.012622,-0.050252,0.009342,0.000612,1.009279,0.212144
0.076000,0.007607,-0.062566,-0.390527,0.002814,-0.009614,0.999184,0.704222,-20.611778,2.260759,-0.000000,-0.200001,1.000000,0.049748,-0.042257,-0.026115,-0.002682,0.000312,-0.002565,-0.016012,0.340505,-0.660773,0.549798,37430.274659,38575.748609,39612.556904,39023.499241,0.488129,0.000000,0.000000,0.000000,0.000000,0.117611,0.000000,0.000000,0.000000,-0.008059,0.015609,-0.001458,-0.003127,-0.191225,-0.143822,0.974952,0.000000,0.000000,0.000000,-0.008138,0.000438,0.996509,1.873672,1.498016,0.292572,-0.000000,0.799990,1.650010,0.011303,-0.011303,0.000003,-0.000056,0.000000,0.000000,0.000000,3.735042,-3.788433,0.171224,50181.453441,52271.949393,51818.303644,56426.232794,-0.178070,0.000000,0.000000,0.000000,0.000000,-0.010482,0.000405,-0.000029,-0.000011,0.005204,-0.034503,0.006918,-0.002456,0.817935,0.003803,1.187109,-0.013263,0.050112,-0.008377,-0.000671,-1.009160,-0.212158,0.013263,-0.050112,0.008377,0.000671,1.009160,0.212158
0.078000,0.025472,-0.080341,-0.460872,0.002877,-0.011381,0.997526,-2.607699,-20.783813,4.380561,-0.000000,-0.200001,1.000000,0.050092,-0.042554,-0.026292,-0.002664,0.001044,-0.003294,-0.018896,-0.369661,-2.997982,1.050231,37443.305205,38496.397676,39820.965639,38849.717029,0.488458,0.000000,0.000000,0.000000,0.000000,0.120956,0.000000,0.000000,0.000000,-0.008263,0.015564,-0.001151,-0.003146,-0.191187,-0.142538,0.974948,0.000000,0.000000,0.000000,-0.007491,0.000863,0.996757,1.873672,1.498016,0.292572,-0.000000,0.799990,1.650010,0.011303,-0.011303,0.000003,-0.000056,0.000000,0.000000,0.000000,3.066810,-4.073084,0.133850,50126.400808,52268.510348,51846.578496,56450.621403,-0.177435,0.000000,0.000000,0.000000,0.000000,-0.009526,0.000405,-0.000029,-0.000011,0.005228,-0.034486,0.006902,-0.002450,0.817932,0.003858,1.187109,-0.013491,0.050050,-0.008052,-0.000696,-1.009119,-0.212161,0.013491,-0.050050,0.008052,0.000696,1.009119,0.212161
0.080000,0.033507,-0.096002,-0.523752,0.005210,-0.014902,0.996411,-10.870448,-10.650428,3.908335,-0.000000,-0.200001,1.000000,0.050278,-0.042707,-0.026399,-0.002667,0.001374,-0.003936,-0.021474,-1.597015,-3.507414,1.388337,37465.882867,38393.375874,39953.600962,38792.768357,0.488458,0.000000,0.000000,0.000000,0.000000,0.120956,0.000000,0.000000,0.000000,-0.008263,0.015564,-0.001151,-0.003146,-0.191187,-0.142538,0.974948,0.000000,0.000000,0.000000,-0.006607,0.000530,0.998075,1.873672,1.498016,0.292572,-0.000000,0.799990,1.650010,0.011303,-0.011303,0.000003,-0.000056,0.000000,0.000000,0.000000,2.737016,-3.966789,-0.083451,50055.503204,52335.000000,51784.124199,56522.403647,-0.149483,0.000000,0.000000,0.000000,0.000000,0.032570,0.000405,-0.000029,-0.000011,0.006274,-0.033707,0.006173,-0.002196,0.817801,0.006297,1.187086,-0.014537,0.049271,-0.007324,-0.000951,-1.008988,-0.212138,0.014537,-0.049271,0.007324,0.000951,1.008988,0.212138
0.082000,0.042631,-0.118882,-0.538841,0.007944,-0.017209,0.997272,-9.458956,5.762097,-0.752643,-0.000000,-0.200001,1.000000,0.050577,-0.043112,-0.026310,-0.002667,0.001748,-0.004874,-0.022092,-2.371741,-2.496619,1.096362,37394.032258,38396.375576,39880.223502,38918.910138,0.488458,0.000000,0.000000,0.000000,0.000000,0.120956,0.000000,0.000000,0.000000,-0.008058,0.015827,-0.001059,-0.003092,-0.191118,-0.142538,0.974967,0.000000,0.000000,0.000000,-0.005929,0.000285,0.998758,1.873672,1.498016,0.292572,-0.000000,0.799990,1.650010,0.011303,-0.011303,0.000003,-0.000056,0.000000,0.000000,0.000000,2.532442,-3.998414,-0.096652,50041.825735,52333.122594,51789.515704,56533.966565,-0.149483,0.000000,0.000000,0.000000,0.000000,0.032570,0.000405,-0.000029,-0.000011,0.006274,-0.033707,0.006173,-0.002196,0.817801,0.006297,1.187086,-0.014332,0.049533,-0.007233,-0.000896,-1.008918,-0.212118,0.014332,-0.049533,0.007233,0.000896,1.008918,0.212118
0.084000,0.061571,-0.147561,-0.524108,0.011168,-0.018324,0.996739,8.325042,19.404436,-7.852337,-0.000000,-0.200001,1.000000,0.050760,-0.043331,-0.026303,-0.002668,0.002524,-0.006050,-0.021488,-1.142889,-0.220097,0.124342,37261.521921,38589.793841,39553.971294,39180.298539,0.488458,0.000000,0.000000,0.000000,0.000000,0.120956,0.000000,0.000000,0.000000,-0.007980,0.015927,-0.001024,-0.003071,-0.191091,-0.142538,0.974975,0.000000,0.000000,0.000000,-0.006328,0.000493,0.998674,1.873672,1.498016,0.292572,-0.000000,0.799990,1.650010,0.011303,-0.011303,0.000003,-0.000056,0.000000,0.000000,0.000000,2.360091,-3.716824,0.168479,50146.186722,52225.844398,51875.097510,56475.809129,-0.149483,0.000000,0.000000,0.000000,0.000000,0.032570,0.000405,-0.000029,-0.000011,0.006274,-0.033707,0.006173,-0.002196,0.817801,0.006297,1.187086,-0.014254,0.049634,-0.007198,-0.000875,-1.008892,-0.212111,0.014254,-0.049634,0.007198,0.000875,1.008892,0.212111
0.086000,0.087080,-0.167896,-0.528784,0.012311,-0.015528,0.998302,8.598170,3.870702,-6.237289,-0.000000,-0.200001,1.000000,0.051652,-0.044037,-0.026873,-0.002547,0.003570,-0.006884,-0.021680,-0.440250,-0.495985,-0.418307,37138.093199,38736.944584,39450.120403,39271.340050,0.504101,0.000000,0.000000,0.000000,0.000000,0.112913,0.000000,0.000000,0.000000,-0.008654,0.015762,-0.001189,-0.003139,-0.190963,-0.135352,0.974966,0.000000,0.000000,0.000000,-0.007972,0.000554,0.998800,1.873672,1.498016,0.292572,-0.000000,0.799990,1.650010,0.011303,-0.011303,0.000003,-0.000056,0.000000,0.000000,0.000000,2.320728,-3.341501,0.129790,50148.455927,52222.069909,51847.802432,56502.270517,-0.149483,0.000000,0.000000,0.000000,0.000000,0.032570,0.000405,-0.000029,-0.000011,0.006274,-0.033707,0.006173,-0.002196,0.817801,0.006297,1.187086,-0.014928,0.049469,-0.007362,-0.000943,-1.008764,-0.212120,0.014928,-0.049469,0.007362,0.000943,1.008764,0.212120
