time,x,y,z,vx,vy,vz,qw,qx,qy,qz,wx,wy,wz
1.679999,0.000000,0.000000,1.345570,0.000000,0.000000,1.619558,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.689999,0.000000,0.000000,1.361864,0.000000,0.000000,1.629368,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.699999,0.000000,0.000000,1.378256,0.000000,0.000000,1.639178,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.709999,0.000000,0.000000,1.394745,0.000000,0.000000,1.648988,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.719999,0.000000,0.000000,1.411333,0.000000,0.000000,1.658798,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.729999,0.000000,0.000000,1.428020,0.000000,0.000000,1.668608,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.739999,0.000000,0.000000,1.444804,0.000000,0.000000,1.678418,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.749999,0.000000,0.000000,1.461686,0.000000,0.000000,1.688228,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.759999,0.000000,0.000000,1.478666,0.000000,0.000000,1.698038,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.769999,0.000000,0.000000,1.495745,0.000000,0.000000,1.707848,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.779999,0.000000,0.000000,1.512922,0.000000,0.000000,1.717658,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.789999,0.000000,0.000000,1.530196,0.000000,0.000000,1.727468,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.799999,0.000000,0.000000,1.547569,0.000000,0.000000,1.737278,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.809999,0.000000,0.000000,1.565040,0.000000,0.000000,1.747088,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.819999,0.000000,0.000000,1.582609,0.000000,0.000000,1.756898,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.829999,0.000000,0.000000,1.600276,0.000000,0.000000,1.766708,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.839999,0.000000,0.000000,1.618041,0.000000,0.000000,1.776518,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.849999,0.000000,0.000000,1.635904,0.000000,0.000000,1.786328,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.859999,0.000000,0.000000,1.653866,0.000000,0.000000,1.796138,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.869999,0.000000,0.000000,1.671925,0.000000,0.000000,1.805948,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.879999,0.000000,0.000000,1.690083,0.000000,0.000000,1.815758,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.889999,0.000000,0.000000,1.708338,0.000000,0.000000,1.825568,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.899999,0.000000,0.000000,1.726692,0.000000,0.000000,1.835378,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.909999,0.000000,0.000000,1.745144,0.000000,0.000000,1.845188,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.919999,0.000000,0.000000,1.763694,0.000000,0.000000,1.854998,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.929999,0.000000,0.000000,1.782342,0.000000,0.000000,1.864807,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.939999,0.000000,0.000000,1.801088,0.000000,0.000000,1.874617,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.949998,0.000000,0.000000,1.819932,0.000000,0.000000,1.884427,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
